Points Earnning,Style,Color,Pattern Type,Length,Type,Neckline,Sleeve Length,Sleeve Type,Placket Type,Season,Material,Fabric,Sheer,Fit Type,Closure Type,Waist Line,Body,Bottom Type,Item Name,Price,Placket,Belt,Hem Shaped,Top Type,num_image_ratings,Classification
12,1,32,41,10,0,24,3,11,2,6,18,1,0,3,6,2,1,4,Puff Sleeve Floral Print Dress,10.0,1,1,1,4,11,0
15,5,22,40,10,0,24,3,11,2,6,18,1,0,3,6,2,1,4,Puff Sleeve Floral Print Dress,13.0,1,1,1,4,11,0
15,5,32,40,10,0,24,3,11,2,6,18,1,0,3,6,2,1,4,Puff Sleeve Floral Print Dress,13.0,1,1,1,4,11,0
24,2,29,93,2,53,24,3,13,2,4,5,1,0,3,6,2,1,4,High Rise Mom Jeans Without Belt,20.0,1,0,4,4,3858,1
23,2,7,93,2,25,24,3,13,2,4,5,1,0,3,6,2,1,4,High Rise Mom Jeans Without Belt,19.0,1,0,4,4,3858,1
24,2,24,93,2,53,24,3,13,2,4,5,1,0,3,6,4,1,4,Ripped Mom Jeans Without Belt,20.0,1,0,4,4,3858,1
24,2,29,93,2,53,24,3,13,2,4,5,1,0,3,6,4,1,4,Ripped Mom Jeans Without Belt,20.0,1,0,4,4,3858,1
24,2,5,93,2,47,24,3,13,2,4,5,1,0,3,6,2,1,4,Ripped High Rise Solid Mom Jeans,20.0,1,1,4,4,3858,1
24,2,51,93,2,25,24,3,13,2,4,5,1,0,3,6,4,1,4,Solid Ripped Cropped Mom Jeans,20.0,1,0,4,4,3857,1
13,2,32,0,7,0,18,3,13,2,4,18,1,0,3,6,2,1,4,Button Front Allover Print Dress Without Belt,10.99,1,0,2,4,19,0
10,2,1,0,7,40,18,3,2,2,4,18,1,0,3,6,2,1,4,All Over Print Notch Neck Ruffle Hem Dress Without Belt,8.99,1,0,2,4,19,0
6,5,5,93,9,38,32,3,13,2,2,24,3,0,5,6,2,1,4,SHEIN Frill Trim Ribbed Velvet Slim Tee,4.99,1,1,4,4,721,1
6,5,27,93,9,38,32,3,13,2,2,24,3,0,5,6,2,1,4,SHEIN Frill Trim Ribbed Velvet Slim Tee,4.99,1,1,4,4,721,1
6,5,16,93,9,38,32,3,13,2,2,24,3,0,5,6,2,1,4,SHEIN Frill Trim Ribbed Velvet Slim Tee,4.99,1,1,4,4,721,1
6,5,19,93,9,38,32,3,13,2,2,24,3,0,5,6,2,1,4,SHEIN Frill Trim Ribbed Velvet Slim Tee,4.99,1,1,4,4,721,1
6,5,13,93,9,38,32,3,13,2,2,24,3,0,5,6,2,1,4,SHEIN Frill Trim Ribbed Velvet Slim Tee,4.99,1,1,4,4,721,1
7,5,34,93,10,7,28,3,13,2,2,24,3,0,5,6,2,1,4,SHEIN Solid Velvet Bodycon Dress,6.0,1,1,4,4,1880,1
8,6,10,93,10,7,28,7,13,2,0,18,3,0,5,6,4,1,4,SHEIN Solid Velvet Bodycon Dress,7.0,1,1,4,4,1880,1
7,6,5,93,10,7,28,7,13,2,0,24,3,0,5,6,4,1,4,SHEIN Solid Velvet Bodycon Dress,6.0,1,1,4,4,1880,1
23,2,15,52,1,38,39,3,6,2,2,16,3,0,3,6,2,1,4,Argyle Pattern Drop Shoulder Crop Fuzzy Sweater,19.0,1,1,4,4,29,0
18,2,27,52,1,38,39,3,6,2,2,16,3,0,3,6,2,1,4,Argyle Pattern Drop Shoulder Crop Fuzzy Sweater,14.99,1,1,4,4,29,0
23,2,6,52,1,38,39,3,6,2,2,16,3,0,3,6,2,1,4,Argyle Pattern Drop Shoulder Crop Fuzzy Sweater,19.0,1,1,4,4,29,0
7,2,18,93,1,38,12,3,6,2,9,21,1,0,3,6,2,1,4,SHEIN Drop Shoulder Teddy Hoodie,5.99,1,1,4,4,813,1
7,2,21,93,1,38,14,3,6,2,9,21,1,0,3,6,2,1,4,SHEIN Mock Neck Drop Shoulder Teddy Pullover,5.99,1,1,4,4,813,1
7,2,9,93,1,38,14,3,6,2,9,21,1,0,3,6,2,1,4,SHEIN Drop Shoulder Teddy Pullover,5.99,1,1,4,4,813,1
7,2,4,93,1,38,14,3,6,2,9,21,1,0,3,6,2,1,4,SHEIN Mock Neck Drop Shoulder Teddy Pullover,5.99,1,1,4,4,813,1
4,8,15,93,1,38,36,3,13,2,6,18,0,0,5,6,2,1,4,Criss Cross Front Crop Tee,3.99,1,1,4,4,118,0
4,8,10,93,1,38,36,3,13,2,6,18,0,0,5,6,2,1,4,Criss Cross Front Crop Tee,3.99,1,1,4,4,118,0
4,2,3,93,1,38,36,3,13,2,6,18,0,0,5,6,2,1,4,Criss Cross Front Crop Tee,3.99,1,1,4,4,118,0
13,5,5,93,1,57,10,3,13,2,6,20,3,0,5,6,2,1,4,Deep V Neck Satin Corset Blouse,11.0,1,1,4,4,17,0
9,0,51,93,9,38,14,3,13,2,4,3,3,0,5,6,2,1,4,SHEIN BASICS High Neck Solid Fitted Tee,7.99,1,1,4,4,9922,1
9,0,45,93,9,38,14,3,13,2,4,3,3,0,5,6,2,1,4,SHEIN BASICS High Neck Solid Fitted Tee,7.99,1,1,4,4,9922,1
9,2,53,93,9,38,14,3,13,2,3,3,3,0,5,6,2,1,4,SHEIN BASICS Solid High Neck Tee,7.99,1,1,4,4,9922,1
7,0,21,93,9,38,14,3,13,2,4,3,3,0,5,6,2,1,4,SHEIN BASICS High Neck Solid Tee,5.99,1,1,4,4,9922,1
9,0,5,93,9,38,14,3,13,2,4,3,3,0,5,6,2,1,4,SHEIN BASICS High Neck Solid Fitted Tee,7.99,1,1,4,4,9922,1
9,2,36,93,9,38,14,3,13,2,3,3,3,0,5,6,2,1,4,SHEIN High Neck Solid Fitted Tee,7.99,1,1,4,4,9922,1
7,2,9,93,1,22,13,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Lace Up Seam Front Halter Top,6.0,1,1,4,4,32,0
7,8,5,93,1,22,13,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Lace Up Seam Front Halter Top,6.0,1,1,4,4,32,0
7,2,33,93,1,22,13,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Lace Up Seam Front Halter Top,6.0,1,1,4,4,32,0
7,2,51,93,1,22,13,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Lace Up Seam Front Halter Top,6.0,1,1,4,4,32,0
26,2,24,93,5,47,24,3,13,2,4,5,1,0,3,6,2,0,4,Slant Pocket Raw Hem Ripped Straight Jeans,22.0,1,1,4,4,5,0
4,2,22,93,1,38,24,3,6,2,4,18,3,0,3,6,2,1,4,SHEIN Drop Shoulder Crop Tee,3.49,1,1,4,4,108,0
6,2,0,93,1,38,24,3,6,2,4,18,3,0,3,6,2,1,4,SHEIN Drop Shoulder Crop Tee,4.99,1,1,4,4,108,0
3,2,27,93,1,38,24,3,6,2,6,18,3,0,3,6,2,1,4,SHEIN Drop Shoulder Rib-knit Crop Top,2.99,1,1,4,4,108,0
6,2,48,93,1,38,24,3,6,2,6,18,3,0,3,6,2,1,4,SHEIN Drop Shoulder Crop Tee,4.99,1,1,4,4,108,0
24,2,5,93,5,43,24,3,13,2,4,5,3,0,4,6,2,1,4,SHEIN High-Rise Split Hem Fitted Jeans,20.0,1,1,4,4,7,0
20,1,32,96,10,18,10,3,2,2,6,18,1,0,3,6,2,1,4,Allover Leaf Plunging Dress Without Belt,17.0,1,1,7,4,42,0
20,1,32,96,10,0,10,3,2,2,6,18,1,0,3,6,2,1,4,Surplice V-neck Twist Floral A-line Dress,17.0,1,1,1,4,42,0
23,2,42,93,9,38,14,3,6,2,2,3,0,0,3,6,2,1,4,Turtleneck Cable Knit Drop Shoulder Sweater,19.0,1,1,4,4,27,0
23,2,53,93,9,38,14,3,6,2,2,3,0,0,3,6,2,1,4,Cable Knit High Neck Sweater,19.0,1,1,4,4,27,0
23,2,51,93,9,38,14,3,6,2,2,3,0,0,3,6,2,1,4,Cable Knit Turtleneck Sweater,19.0,1,1,4,4,27,0
13,2,5,93,5,40,17,3,13,2,2,17,1,0,3,6,4,1,4,SHEIN Self Belted PU Leather Jumpsuit,10.99,1,1,4,4,10,0
15,2,0,47,9,38,24,3,6,2,4,18,3,0,3,6,2,1,4,Slogan & Floral Print Pullover,12.99,1,1,4,4,23,0
7,2,5,93,1,10,28,3,13,2,8,18,3,0,5,6,2,1,4,Solid Crop Slim Cami Top,6.0,1,1,4,4,19,0
24,2,17,93,5,63,24,3,13,2,4,5,1,0,0,6,2,1,4,Dark Wash High Waist Wide Leg Jeans,20.0,1,1,4,4,11,0
13,0,5,93,1,56,26,3,13,2,4,19,0,0,4,6,4,1,4,SHEIN Scoop Neck Rib-knit Bodysuit,11.0,1,1,4,4,1170,1
14,0,31,93,1,56,26,3,13,2,4,19,0,0,4,6,4,1,4,SHEIN Scoop Neck Rib-knit Bodysuit,12.0,1,1,4,4,1170,1
14,0,16,93,1,56,26,3,13,2,4,19,0,0,4,6,4,1,4,SHEIN Scoop Neck Rib-knit Bodysuit,12.0,1,1,4,4,1170,1
13,5,13,93,1,56,26,3,13,2,4,19,0,0,4,6,4,1,4,SHEIN Scoop Neck Rib-knit Solid Bodysuit,11.0,1,1,4,4,1170,1
14,2,30,93,1,56,26,3,13,2,3,19,0,0,4,6,4,1,4,SHEIN Scoop Neck Rib-knit Bodysuit,12.0,1,1,4,4,1170,1
14,2,19,93,1,56,26,3,13,2,4,19,0,0,4,6,4,1,4,SHEIN Scoop Neck Rib-knit Bodysuit,12.0,1,1,4,4,1170,1
6,2,51,93,1,38,14,3,2,2,4,18,3,0,3,6,2,1,4,SHEIN High Neck Bishop Sleeve Tee,4.99,1,1,4,4,324,0
6,2,48,93,1,38,12,3,4,2,4,18,3,0,3,6,2,1,4,SHEIN Funnel Neck Bishop Sleeve Tee,4.99,1,1,4,4,324,0
4,2,5,93,1,10,28,3,13,2,4,24,3,0,5,6,2,1,4,SHEIN Ruched Busted Velvet Cami Top,4.0,1,1,4,4,67,0
8,8,32,34,8,7,24,3,13,2,8,18,3,0,3,6,2,1,4,Drawstring Front Ruffle Hem Mini Skirt,7.0,1,1,4,4,14,0
4,8,5,93,1,22,13,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Tie Back Leather Look Bandana Halter Top,4.0,1,1,0,4,194,0
4,8,27,93,1,22,13,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Tie Back Leather Look Bandana Halter Top,4.0,1,1,0,4,194,0
12,4,31,93,5,15,15,3,13,2,9,21,3,0,3,6,2,1,4,SHEIN Ear Detail Hooded Teddy Sweatshirt Dress,9.99,1,1,4,4,739,1
15,4,5,93,5,15,15,3,13,2,9,21,1,0,3,6,2,1,4,SHEIN Solid Teddy Hoodie Dress With Bear Ear,12.99,1,1,4,4,739,1
12,4,0,93,5,15,15,3,13,2,9,21,1,0,3,6,2,1,4,SHEIN Ear Detail Hooded Teddy Sweatshirt Dress,9.99,1,1,4,4,739,1
12,4,9,93,5,15,15,3,13,2,9,21,1,0,3,6,2,1,4,SHEIN Ear Detail Hooded Teddy Sweatshirt Dress,9.99,1,1,4,4,739,1
4,5,53,93,1,38,32,3,13,2,3,18,3,0,5,6,2,1,4,SHEIN Mock Neck Rib-knit Crop Tee,3.99,1,1,4,4,9933,1
4,8,9,93,1,38,24,3,13,2,4,18,0,0,3,6,2,1,4,SHEIN Lettuce Trim Ribbed Crop Tee,3.99,1,1,4,4,9933,1
4,2,5,93,1,38,24,3,13,2,4,18,0,0,3,6,2,1,4,SHEIN Lettuce Trim Solid Crop Top,3.99,1,1,4,4,9933,1
4,8,20,93,1,38,24,3,13,2,4,18,3,0,3,6,2,1,4,SHEIN Lettuce Trim Solid Crop Top,3.99,1,1,4,4,9933,1
4,5,15,93,1,38,32,3,13,2,4,18,0,0,5,6,2,1,4,SHEIN Lettuce Edge Rib-knit Fitted Crop Tee,3.99,1,1,4,4,9933,1
4,5,51,93,9,38,32,3,13,2,6,18,0,0,5,6,2,1,4,SHEIN Ribbed Lettuce-Edge Semi-Sheer Top,3.99,1,1,4,4,9936,1
8,2,43,67,5,27,28,7,13,2,4,18,3,0,4,6,4,1,4,SHEIN Houndstooth Print Suspender Jumpsuit,7.0,1,1,4,4,178,0
6,5,32,91,9,38,14,3,10,2,4,18,3,0,5,6,2,1,4,SHEIN High Neck Gigot Sleeve Plaid Tee,4.99,1,1,4,4,453,0
14,2,5,93,5,19,24,3,13,2,7,19,3,0,3,4,2,1,4,SHEIN Solid Split Hem Flare Leg Pants,12.0,1,1,4,4,9,0
14,2,16,93,5,19,24,3,13,2,7,19,3,0,3,4,2,1,4,SHEIN Solid Split Hem Flare Leg Pants,12.0,1,1,4,4,9,0
6,5,32,68,1,10,28,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Contrast Lace Detail Leopard Cami Top,5.0,1,1,4,4,128,0
6,5,32,68,1,10,28,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Contrast Lace Detail Leopard Cami Top,5.0,1,1,4,4,128,0
4,2,51,93,1,10,28,3,13,2,8,19,3,0,5,6,2,1,4,SHEIN Ruched Front Solid Cami Top,4.0,1,1,4,4,307,0
4,2,5,93,1,10,28,3,13,2,8,19,3,0,5,6,2,1,4,SHEIN Ruched Front Solid Cami Top,4.0,1,1,4,4,307,0
4,2,36,93,1,10,28,3,13,2,8,19,3,0,5,6,2,1,4,SHEIN Ruched Front Solid Cami Top,4.0,1,1,4,4,307,0
4,2,38,93,1,10,28,3,13,2,8,19,3,0,5,6,2,1,4,SHEIN Ruched Front Solid Cami Top,4.0,1,1,4,4,307,0
4,2,23,93,1,10,28,3,13,2,8,19,3,0,5,6,2,1,4,SHEIN Ruched Front Solid Cami Top,4.0,1,1,4,4,307,0
4,5,19,93,1,38,24,3,13,2,4,24,3,0,5,6,2,1,4,SHEIN Ribbed Velvet Crop Top,3.99,1,1,4,4,218,0
3,5,53,93,1,38,24,3,13,2,2,24,3,0,5,6,2,1,4,SHEIN Ribbed Velvet Crop Top,2.99,1,1,4,4,218,0
4,5,5,93,1,38,24,3,13,2,4,24,3,0,5,6,2,1,4,SHEIN Ribbed Velvet Crop Top,3.99,1,1,4,4,218,0
4,5,28,93,1,38,24,3,13,2,2,24,3,0,5,6,2,1,4,SHEIN Ribbed Velvet Crop Top,3.99,1,1,4,4,218,0
20,2,13,93,5,63,24,3,13,2,0,3,3,0,0,2,2,1,4,SHEIN Drawstring Waist Wide Leg Pants,17.0,1,1,4,4,25,0
26,2,21,93,5,38,39,7,13,2,4,18,3,0,3,6,2,1,4,Cable Knit V Neck Sweater Vest,22.0,1,1,4,4,30,0
12,2,21,20,5,38,32,3,13,2,4,18,3,0,3,6,2,1,4,SHEIN Mock Neck Colorblock 2 In 1 Tee,9.99,1,1,4,4,310,0
15,2,34,20,5,38,32,3,13,2,4,18,3,0,3,6,2,1,4,SHEIN Mock Neck Colorblock 2 In 1 Tee,12.99,1,1,4,4,310,0
12,2,19,20,5,38,32,3,13,2,4,18,3,0,3,6,2,1,4,SHEIN Mock Neck Colorblock 2 In 1 Tee,9.99,1,1,4,4,310,0
12,2,5,20,5,38,32,3,13,2,4,18,3,0,3,6,2,1,4,SHEIN Mock Neck Colorblock 2 In 1 Tee,9.99,1,1,4,4,310,0
10,1,32,33,7,67,24,3,13,2,7,18,1,0,3,6,2,1,4,Ditsy Floral Print Asymmetrical Hem Skirt,9.0,1,0,4,4,531,0
17,1,32,33,7,0,24,3,13,2,7,18,1,0,3,6,2,1,4,Ditsy Floral Print Asymmetrical Hem Skirt,14.0,1,0,4,4,531,0
10,1,32,33,7,67,24,3,13,2,7,18,1,0,3,6,2,1,4,Ditsy Floral Print Asymmetrical Hem Skirt,9.0,1,0,4,4,531,0
4,2,5,93,1,38,39,0,13,2,8,18,3,0,5,6,2,1,4,SHEIN Double V-Neck Rib-knit Top,3.99,1,1,4,4,21,0
4,2,48,93,1,38,39,0,13,2,8,18,3,0,5,6,2,1,4,SHEIN Double V-Neck Rib-knit Top,3.99,1,1,4,4,21,0
4,2,51,93,1,38,39,0,13,2,8,18,3,0,5,6,2,1,4,SHEIN Double V-Neck Rib-knit Top,3.99,1,1,4,4,21,0
4,2,10,93,1,38,39,0,13,2,8,18,3,0,5,6,2,1,4,SHEIN Double V-Neck Rib-knit Top,3.99,1,1,4,4,21,0
4,2,30,93,1,38,39,0,13,2,8,18,3,0,5,6,2,1,4,SHEIN Double V-Neck Rib-knit Top,3.99,1,1,4,4,21,0
6,2,51,33,1,38,24,3,13,2,6,18,0,0,5,6,2,1,4,SHEIN Lace Trim Ditsy Floral Crop Tee,4.99,1,1,4,4,126,0
6,2,36,33,1,38,24,3,13,2,3,18,0,0,5,6,2,1,4,SHEIN Lace Trim Ditsy Floral Crop Tee,5.49,1,1,4,4,126,0
6,2,37,33,1,38,24,3,13,2,3,18,0,0,5,6,2,1,4,SHEIN Lace Trim Ditsy Floral Crop Tee,5.49,1,1,4,4,126,0
21,5,9,93,5,63,24,3,13,2,2,2,1,0,0,6,2,1,4,SHEIN Wide Leg Corduroy Pants,18.0,1,1,4,4,110,0
23,2,18,93,5,63,24,3,13,2,2,2,1,0,0,6,2,1,4,SHEIN Wide Leg Cord Pants,19.0,1,1,4,4,110,0
24,2,5,93,5,63,24,3,13,2,2,2,1,0,0,6,4,1,4,SHEIN Wide Leg Corduroy Pants,20.0,1,1,4,4,110,0
6,8,53,93,1,38,10,3,13,2,6,3,3,0,5,6,2,1,4,SHEIN Ribbed Surplice Form-Fitting Crop Top,4.99,1,1,4,4,2901,1
6,8,53,93,1,38,39,3,13,2,6,3,3,0,5,6,2,1,4,SHEIN Ribbed Surplice Form-Fitting Crop Top,4.99,1,1,4,4,2901,1
6,8,10,93,1,38,10,3,13,2,6,3,3,0,5,6,2,1,4,SHEIN Surplice Neck Rib-knit Crop Tee,4.99,1,1,4,4,2901,1
6,5,51,93,1,38,39,3,13,2,6,3,3,0,5,6,2,1,4,SHEIN Surplice Neck Rib-knit Solid Crop Tee,4.99,1,1,4,4,2901,1
6,8,5,93,1,38,10,3,13,2,6,3,3,0,5,6,2,1,4,SHEIN Surplice Neck Rib-knit Crop Tee,4.99,1,1,4,4,2901,1
6,8,37,93,1,38,10,3,13,2,3,3,3,0,5,6,2,1,4,SHEIN Surplice Neck Rib-knit Crop Tee,4.99,1,1,4,4,2901,1
10,2,21,93,9,3,32,3,13,2,4,19,3,0,5,6,2,1,4,SHEIN Frill Detail Fitted Sweater,9.0,1,1,4,4,46,0
10,5,51,93,9,3,32,3,13,2,4,19,3,0,5,6,2,1,4,SHEIN Frill Detail Fitted Sweater,9.0,1,1,4,4,46,0
10,5,5,93,9,3,24,3,13,2,4,19,3,0,5,6,2,1,4,SHEIN Frill Detail Fitted Sweater,9.0,1,1,4,4,46,0
7,2,12,93,1,38,30,3,13,2,6,3,3,0,5,6,2,1,4,SHEIN BASICS Square Neck Crop Tee,5.99,1,1,4,4,1291,1
7,5,51,93,1,38,30,3,13,2,6,3,3,0,5,6,2,1,4,SHEIN BASICS Square Neck Slim Tee,5.99,1,1,4,4,1291,1
7,5,21,93,1,38,30,3,13,2,6,3,3,0,5,6,2,1,4,SHEIN BASICS Square Neck Crop Tee,5.99,1,1,4,4,1291,1
7,2,5,93,1,38,30,3,13,2,6,3,3,0,5,6,2,1,4,SHEIN BASICS Square Neck Crop Tee,5.99,1,1,4,4,1291,1
7,2,42,93,1,38,30,3,13,2,6,3,3,0,5,6,2,1,4,SHEIN BASICS Square Neck Solid Crop Tee,5.99,1,1,4,4,1291,1
4,2,16,93,1,38,30,3,13,2,4,3,3,0,5,6,2,1,4,SHEIN Square Neck Crop Tee,3.99,1,1,4,4,1291,1
10,2,34,69,9,38,24,3,6,2,4,18,3,0,1,6,2,1,4,Drop Shoulder Letter Graphic Sweatshirt,8.99,1,1,4,4,315,0
6,2,32,110,1,52,24,3,13,2,8,3,3,0,5,6,2,1,4,SHEIN Tie Dye Crop Tank Top,5.0,1,1,4,4,618,1
3,2,32,110,1,52,24,3,13,2,8,3,3,0,5,6,2,1,4,SHEIN Tie Dye Crop Tank Top,2.49,1,1,4,4,618,1
6,2,32,110,1,52,24,3,13,2,8,3,3,0,5,6,2,1,4,SHEIN Tie Dye Crop Tank Top,5.0,1,1,4,4,618,1
15,2,0,93,9,57,38,3,13,2,4,3,1,0,3,6,2,1,4,Tie Neck Frill Distressed Blouse,13.0,1,1,4,4,205,0
15,2,5,93,9,57,38,3,13,2,4,3,1,0,3,6,2,1,4,Tie Neck Frill Distressed Blouse,13.0,1,1,4,4,205,0
15,2,10,93,9,57,38,3,13,2,4,3,1,0,3,6,2,1,4,Tie Neck Frill Distressed Blouse,13.0,1,1,4,4,205,0
15,2,42,93,9,57,38,3,13,2,4,3,1,0,3,6,2,1,4,Tie Neck Frill Distressed Blouse,13.0,1,1,4,4,205,0
15,2,3,93,9,57,38,3,13,2,4,3,1,0,3,6,2,1,4,Tie Neck Frill Distressed Blouse,13.0,1,1,4,4,205,0
15,2,51,93,9,57,38,3,13,2,4,3,1,0,3,6,2,1,4,Tie Neck Frill Distressed Blouse,13.0,1,1,4,4,205,0
24,2,24,40,5,42,24,3,13,2,4,5,3,0,4,6,2,1,4,Floral Embroidery Skinny Jeans,20.0,1,1,4,4,34,0
10,5,5,93,10,7,14,3,13,2,4,18,3,0,5,6,4,1,4,SHEIN Ribbed Long Sleeve Bodycon Mini Dress,9.0,1,1,4,4,2475,1
10,5,53,93,10,7,32,3,13,2,6,18,3,0,5,6,4,1,4,SHEIN Lettuce Trim Rib-knit Ruched Bodycon Dress,9.0,1,1,4,4,2475,1
10,5,22,93,10,7,14,3,13,2,4,18,3,0,5,6,4,1,4,SHEIN Lettuce Trim Ruched Detail Bodycon Dress,9.0,1,1,4,4,2475,1
9,5,10,93,10,7,32,3,13,2,4,18,3,0,5,6,4,1,4,SHEIN Lettuce Trim Ruched Detail Bodycon Dress,8.0,1,1,4,4,2475,1
10,5,12,93,10,7,32,3,13,2,4,18,3,0,5,6,4,1,4,SHEIN Stand Collar Ruched Hem Rib-knit Bodycon Dress,9.0,1,1,4,4,2475,1
10,5,1,93,10,7,32,3,13,2,4,18,3,0,5,6,4,1,4,SHEIN Stand Collar Ruched Hem Rib-knit Bodycon Dress,9.0,1,1,4,4,2475,1
17,2,13,93,5,63,24,3,13,2,2,2,3,0,0,4,2,1,4,SHEIN Solid Cord Pants,14.0,1,1,4,4,17,0
24,2,21,93,9,38,24,3,13,2,4,0,3,0,3,6,2,1,4,Pearls Detail Drop Sleeve Sweater,20.0,1,1,4,4,21,0
24,2,5,78,5,38,15,3,6,2,4,18,1,0,1,6,2,1,4,Wing And Letter Graphic Oversized Hoodie,19.99,1,1,4,4,424,0
24,2,23,78,5,38,15,3,6,2,4,18,1,0,1,6,2,1,4,Letter And Wings Print Drawstring Hoodie,19.99,1,1,4,4,424,0
24,2,51,78,5,38,15,3,6,2,4,18,1,0,1,6,2,1,4,Wing And Letter Graphic Oversized Hoodie,19.99,1,1,4,4,424,0
24,2,16,78,5,38,15,3,6,2,4,18,1,0,1,6,2,1,4,Letter And Wings Print Drawstring Hoodie,19.99,1,1,4,4,424,0
9,2,32,110,1,38,24,3,13,2,4,18,3,0,5,6,2,1,4,SHEIN Lettuce Trim Tie Dye Crop Tee,7.99,1,1,4,4,366,0
9,2,16,110,1,38,24,3,13,2,6,18,3,0,5,6,2,1,4,SHEIN Lettuce Trim Tie Dye Crop Tee,7.99,1,1,4,4,366,0
24,2,5,93,1,38,12,3,6,2,2,21,1,0,3,6,2,1,4,SHEIN O-ring Zip Up Pocket Front Teddy Pullover & Sweatpants Set,20.0,1,1,4,4,374,0
24,2,31,93,1,38,12,3,6,2,2,21,1,0,3,6,2,1,4,SHEIN O-ring Zip Up Pocket Front Teddy Pullover & Sweatpants Set,20.0,1,1,4,4,374,0
18,2,13,93,1,38,5,3,6,2,2,21,1,0,3,6,2,1,4,SHEIN Drop Shoulder Half Zipper Placket Teddy Pullover & Pants Set,14.99,1,1,4,4,374,0
19,2,31,93,9,38,14,3,6,2,2,3,1,0,1,6,2,1,4,SHEIN Drop Shoulder High Neck Sweatshirt,16.0,1,1,4,4,1221,1
16,2,21,93,9,38,14,3,6,2,2,3,1,0,3,6,2,1,4,SHEIN BASICS Drop Shoulder High Neck Sweatshirt,13.99,1,1,4,4,1221,1
21,2,10,93,5,38,14,3,6,2,2,3,1,0,3,6,2,1,4,SHEIN BASICS Drop Shoulder High Neck Sweatshirt,17.99,1,1,4,4,1221,1
15,2,14,93,9,38,14,3,6,2,4,3,1,0,1,6,2,1,4,SHEIN BASICS High Neck Drop Shoulder Solid Pullover,12.49,1,1,4,4,1221,1
21,2,5,93,9,38,14,3,6,2,4,3,1,0,1,6,2,1,4,SHEIN BASICS High Neck Drop Shoulder Oversized Pullover,17.99,1,1,4,4,1221,1
21,2,18,93,9,38,14,3,6,2,4,3,1,0,1,6,2,1,4,SHEIN BASICS High Neck Drop Shoulder Solid Pullover,17.99,1,1,4,4,1221,1
8,9,5,93,1,38,28,7,13,2,8,3,3,0,5,6,2,1,0,SHEIN Ribbed Cropped Cami Top & Biker Short Set,7.0,1,1,4,1,857,1
8,2,20,93,1,38,28,7,13,2,8,3,3,0,5,6,2,1,0,SHEIN Solid Rib-knit Cami Top & Biker Short Set,7.0,1,1,4,1,857,1
8,2,12,93,1,38,28,7,13,2,8,3,3,0,5,6,2,1,0,SHEIN Solid Rib-knit Cami Top & Biker Shorts Set,7.0,1,1,4,1,857,1
8,9,9,93,1,38,28,7,13,2,8,3,3,0,5,6,2,1,0,SHEIN Solid Crop Cami Top & Biker Shorts Set,7.0,1,1,4,1,857,1
8,9,23,93,1,38,28,7,13,2,8,3,3,0,5,6,2,1,0,SHEIN Solid Crop Cami Top & Biker Shorts Set,7.0,1,1,4,1,857,1
8,9,10,93,1,38,28,7,13,2,8,3,3,0,5,6,2,1,0,SHEIN Solid Crop Cami Top & Biker Shorts Set,7.0,1,1,4,1,857,1
18,2,21,93,5,15,24,3,6,2,4,3,3,0,3,6,2,1,4,Drop Shoulder Ruched Drawstring Knot Sweatshirt Dress,14.99,1,1,4,4,2069,1
18,2,5,93,5,15,2,3,6,2,4,3,3,0,3,6,2,1,4,Drop Shoulder Ruched Drawstring Knot Sweatshirt Dress,14.99,1,1,4,4,2069,1
18,2,23,93,5,15,2,3,6,2,4,3,3,0,3,6,2,1,4,Drop Shoulder Ruched Drawstring Knot Sweatshirt Dress,14.99,1,1,4,4,2069,1
18,2,34,93,5,15,2,3,6,2,4,3,3,0,3,6,2,1,4,Drop Shoulder Ruched Drawstring Knot Sweatshirt Dress,14.99,1,1,4,4,2069,1
18,2,31,93,5,15,2,3,6,2,4,3,3,0,3,6,2,1,4,Drop Shoulder Ruched Drawstring Knot Sweatshirt Dress,14.99,1,1,4,4,2069,1
18,2,22,93,5,15,2,3,6,2,4,3,3,0,3,6,2,1,4,Drop Shoulder Ruched Drawstring Knot Sweatshirt Dress,14.99,1,1,4,4,2069,1
23,2,5,93,5,42,24,3,13,2,4,5,0,0,4,6,4,1,4,Black Wash Cropped Skinny Jeans,19.0,1,1,4,4,336,0
20,2,29,93,2,42,24,3,13,2,4,5,0,0,4,6,4,1,4,High Stretch Slant Pocket Skinny Jeans,17.0,1,1,4,4,336,0
26,2,30,93,9,38,14,3,6,2,2,18,0,0,3,6,2,1,4,Cable Knit Turtleneck Drop Shoulder Sweater,22.0,1,1,4,4,250,0
21,2,22,93,9,38,14,3,6,2,2,18,0,0,1,6,2,1,4,Cable Knit Turtleneck Drop Shoulder Sweater,17.49,1,1,4,4,270,0
14,2,5,93,5,63,24,3,13,2,2,24,3,0,0,4,2,1,4,SHEIN Elastic Waist Velvet Palazzo Pants,12.0,1,1,4,4,48,0
