,SKU,Item Name,Price,Reviews Num,1 Star Reviews,1 Star Images,2 Stars Reviews,2 Stars Images,3 Stars Reviews,3 Stars Images,4 Stars Reviews,4 Stars Images,5 Stars Reviews,5 Stars Images,Points Earnning,Style,Color,Pattern Type,Length,Type,Neckline,Sleeve Length,Sleeve Type,Placket Type,Details,Season,Composition,Material,Fabric,Sheer,Fit Type,Closure Type,Waist Line,Panty Type,Body,Chest pad,Bra Type,Bottom Type,Belt,Hem Shaped,Top Type,Arabian Clothing,Placket
392,swouter04200921217,Drop Shoulder Button Front Tie Dye Teddy Jacket,10.99,17,0,0,1,0,0,0,1,0,17,1,13,Casual,Multicolor,Tie Dye,Regular,Teddy,Collar,Long Sleeve,Drop Shoulder,,Button Front,Winter,100% Polyester,Woolen,Non-Stretch,No,Regular Fit,,,,,,,,,,,,Single Breasted
393,swsweatsh23200821360,Guipure Lace Sleeve Ruffled Top,16.0,1212,7,1,9,3,29,6,50,14,1117,269,19,Casual,White,Plain,Regular,Pullovers,Stand Collar,Long Sleeve,Drop Shoulder,,"Contrast Lace, Beaded, Cut Out, Frill",Spring,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
394,swsweatsh23201027476,Guipure Lace Frill Trim Keyhole Back Sweatshirt,12.0,1212,7,1,9,3,29,6,50,14,1117,269,14,Casual,Khaki,Colorblock,Regular,Pullovers,Stand Collar,Long Sleeve,Drop Shoulder,,"Contrast Lace, Frill",Spring/Fall,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
395,swouter04200831552,Drop Shoulder Color Block Cardigan,13.0,1252,11,3,9,0,38,7,64,17,1130,322,15,Casual,Multicolor,Colorblock,Regular,Cardigan,V neck,Long Sleeve,Drop Shoulder,,Button Front,Spring/Fall,100% Acrylic,Acrylic,High Stretch,No,Regular Fit,,,,,,,,,,,,
396,swouter04200629459,Drop Shoulder Button Front Colorblock Cardigan,13.0,1252,11,3,9,0,38,7,64,17,1130,322,15,Casual,Multicolor,"Colorblock, Striped",Regular,Cardigan,,Long Sleeve,Drop Shoulder,,Button Front,Spring/Fall,100% Acrylic,Acrylic,High Stretch,No,Regular Fit,,,,,,,,,,,,
397,swtee07200914947,SHEIN Gold Button Front Gigot Sleeve Top,9.99,10000,0,0,0,0,0,0,0,0,9999,3846,12,Elegant,Red,Plain,Regular,,Round Neck,Long Sleeve,Leg-of-mutton Sleeve,Pullovers,"Rib-Knit, Button Front",Spring/Fall,"8% Spandex, 32% Cotton, 60% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
398,tee181023713,SHEIN Button Front Puff Sleeve Tee,9.0,10000,0,0,0,0,0,0,0,0,9999,3846,10,Elegant,Black,Plain,Regular,,Round Neck,Long Sleeve,Puff Sleeve,Pullovers,Button,Spring/Fall,"5% Spandex, 25% Cotton, 70% Polyester",,Slight Stretch,,Slim Fit,,,,,,,,,,,,
399,swtee07200807031,SHEIN Button Front Gigot Sleeve Tee,9.99,10000,0,0,0,0,0,0,0,0,9999,3846,12,Elegant,Maroon,Plain,Regular,,Stand Collar,Long Sleeve,Leg-of-mutton Sleeve,Pullovers,Button Front,Spring/Fall,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
400,swtee07200807042,SHEIN Gigot Sleeve Button-Front Top,9.99,10000,0,0,0,0,0,0,0,0,9999,3846,12,Elegant,Navy Blue,Plain,Regular,,Round Neck,Long Sleeve,Leg-of-mutton Sleeve,Pullovers,"Rib-Knit, Button Front",Spring/Fall,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
401,swtee07200807289,SHEIN Gold Button Front Gigot Sleeve Top,8.99,10000,0,0,0,0,0,0,0,0,9999,3846,10,Elegant,"Pastel, Mint Green",Plain,Regular,,Round Neck,Long Sleeve,Leg-of-mutton Sleeve,Pullovers,"Rib-Knit, Button Front",Spring,"8% Spandex, 32% Cotton, 60% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
402,swtee07200810184,SHEIN Button Front Gigot Sleeve Tee,8.99,10000,0,0,0,0,0,0,0,0,9999,3846,10,Elegant,Dark Green,Plain,Regular,,Round Neck,Long Sleeve,Leg-of-mutton Sleeve,Pullovers,"Rib-Knit, Button Front",Spring/Fall,"8% Spandex, 32% Cotton, 60% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
403,swdress07200924077,SHEIN Split Side Houndstooth Slip Dress,5.0,435,3,1,3,0,5,1,7,2,417,155,6,Elegant,Black and White,Houndstooth,Short,Bodycon,Spaghetti Strap,Sleeveless,,,Split,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,Natural,,,,,,,Pencil,,,
404,swsweatsh07200907213,SHEIN Tie Dye Drop Shoulder Drawstring Hoodie,13.0,1488,6,4,3,2,19,5,31,6,1430,469,15,Casual,Multicolor,Tie Dye,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,Drawstring,Spring,"92% Rayon, 8% Spandex",Rayon,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
405,swsweatsh07200731991,SHEIN Letter Graphic Tie Dye Drop Shoulder Pocket Front Hoodie,14.99,1488,6,4,3,2,19,5,31,6,1430,469,18,Casual,Multicolor,"Tie Dye, Slogan",Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Spring,"92% Rayon, 8% Spandex",Rayon,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
406,swsweatsh07200907070,SHEIN Letter Graphic Tie Dye Drop Shoulder Drawstring Hoodie,14.99,1488,6,4,3,2,19,5,31,6,1430,469,18,Casual,Multicolor,Tie Dye,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,Drawstring,Spring,"92% Rayon, 8% Spandex",Rayon,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
407,swsweater23201008975,Batwing Sleeve Rib-knit Sweater,19.0,924,25,5,23,4,68,16,94,12,714,101,23,Casual,Black,Plain,Crop,Pullovers,Boat Neck,Long Sleeve,Batwing Sleeve,Pullovers,,Spring/Fall,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
408,swsweater04200724793,Batwing Sleeve Solid Sweater,18.0,924,25,5,23,4,68,16,94,12,714,101,21,Casual,Apricot,Plain,Crop,Pullovers,Boat Neck,Long Sleeve,Batwing Sleeve,Pullovers,,Spring/Fall,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
409,swsweater23200918623,Batwing Sleeve Rib-knit Crop Sweater,18.0,924,25,5,23,4,68,16,94,12,714,101,21,Casual,Mocha Brown,Plain,Crop,Pullovers,Boat Neck,Long Sleeve,Batwing Sleeve,Pullovers,,Spring/Fall,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
410,swtee07200817760,SHEIN Ruched Front Lettuce Trim Cow Print Tee,3.99,586,1,0,7,1,18,4,586,196,527,183,4,Casual,Black and White,Animal,Crop,,V neck,Long Sleeve,Regular Sleeve,Pullovers,"Lettuce Trim, Ruched",Spring/Fall,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
411,swtop07200909568,SHEIN Solid Puff Sleeve Fitted Top,9.0,10000,0,0,0,0,0,0,0,0,9999,3146,10,Elegant,Black,Plain,Regular,,Round Neck,Long Sleeve,Puff Sleeve,Pullovers,Rib-Knit,Spring/Fall,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
412,swtop07200820909,SHEIN Solid Leg-of-mutton Sleeve Top,9.0,10000,0,0,0,0,0,0,0,0,9999,3146,10,Elegant,White,Plain,Regular,,Round Neck,Long Sleeve,Leg-of-mutton Sleeve,Pullovers,Rib-Knit,Spring/Fall,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
413,swdress07200907818,SHEIN Knot Shoulder Split Hem Plaid Overall Dress,7.0,10000,0,0,0,0,0,0,0,0,9999,4390,8,Preppy,Black,Plaid,Mini,Pinafore,Spaghetti Strap,Sleeveless,,,"Knot, Split",Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,High Waist,,,,,,,Pencil,,,
414,swblouse07200909965,SHEIN Drop Shoulder Tartan Longline Blouse,13.0,373,4,2,2,0,10,2,11,3,347,84,15,Casual,Multicolor,Tartan,Long,Tunic,Collar,Long Sleeve,Drop Shoulder,Placket,Button Front,Spring/Fall,"80% Cotton, 20% Polyester",Polyester,Non-Stretch,No,Oversized,,,,,,,,,,,,
415,swsweatsh23200827662,Waffle Two Tone Drawstring Hoodie,12.99,835,9,1,9,2,27,8,38,7,755,172,15,Casual,Dusty Pink,Colorblock,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,Drawstring,Spring/Fall,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
416,swpants04200916949,High Waist Slant Pocket Skinny Jeans,17.0,702,2,1,7,1,12,4,48,8,633,82,20,,Black,Plain,Long,Skinny,,,,,"Button, Zipper",,"2% Spandex, 85% Cotton, 13% Polyester",Denim,Slight Stretch,No,Skinny,Zipper Fly,High Waist,,,,,,,,,,
417,swpants04201123703,Light Wash Slight Stretch Skinny Jeans,15.0,702,2,1,7,1,12,4,48,8,633,82,18,,Light Wash,Plain,Cropped,Skinny,,,,,"Button, Pocket, Zipper",,"2% Spandex, 85% Cotton, 13% Polyester",Denim,Slight Stretch,No,Skinny,Zipper Fly,Natural,,,,,,,,,,
418,swpants04201123475,High Waist Slant Pocket Skinny Jeans,15.0,702,2,1,7,1,12,4,48,8,633,82,18,,Medium Wash,Plain,Cropped,Skinny,,,,,"Button, Pocket, Zipper",,"2% Spandex, 85% Cotton, 13% Polyester",Denim,Slight Stretch,No,Skinny,Zipper Fly,High Waist,,,,,,,,,,
419,swpants04201123192,High Waist Slant Pocket Skinny Jeans,15.0,702,2,1,7,1,12,4,48,8,633,82,18,,Dark Wash,Plain,Cropped,Skinny,,,,,"Button, Pocket, Zipper",,"2% Spandex, 85% Cotton, 13% Polyester",Denim,Slight Stretch,No,Skinny,Zipper Fly,High Waist,,,,,,,,,,
420,swdress07210104877,SHEIN Allover Strawberry Print Square Neck Bodycon Dress,6.0,0,0,0,0,0,0,0,0,0,0,0,7,Casual,Pink,"Fruit&Vegetable, All Over Print",Mini,Bodycon,Square Neck,Cap Sleeve,Regular Sleeve,,,Summer,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Slim Fit,,Natural,,,,,,,Pencil,,,
421,swblouse23201114873,Ruffle Neck Vertical Stripe Blouse,11.0,89,1,1,0,0,2,0,0,0,85,14,13,Elegant,Navy Blue,Striped,Regular,Top,Stand Collar,Long Sleeve,Flounce Sleeve,Pullovers,"Ruffle, Button",Spring/Fall,100% Polyester,Chiffon,Non-Stretch,No,Regular Fit,,,,No,,,,,,,,
422,swblouse23201012050,Ruffle Neck Vertical Stripe Blouse,4.49,89,1,1,0,0,2,0,3,1,85,14,0,Elegant,Black,Striped,Regular,Top,Stand Collar,Long Sleeve,Flounce Sleeve,Pullovers,Ruffle,Spring/Fall,100% Polyester,Chiffon,Non-Stretch,No,Regular Fit,,,,No,,,,,,,,
423,swblouse23201114443,Ruffle Neck Vertical Stripe Blouse,6.99,89,1,1,0,0,2,0,3,1,85,14,8,Elegant,Burgundy,Striped,Regular,Top,Stand Collar,Long Sleeve,Flounce Sleeve,Pullovers,"Ruffle, Button",Spring/Fall,100% Polyester,Chiffon,Non-Stretch,No,Regular Fit,,,,No,,,,,,,,
424,swskirt07200904393,SHEIN Double Button Plaid Tweed Skirt,10.0,1093,10,3,10,2,43,12,51,19,979,335,12,Elegant,Black and White,Plaid,Short,Bodycon,,,,,Double Button,Spring/Summer/Fall,100% Polyester,Tweed,Non-Stretch,No,,,High Waist,,,,,,,,,,
425,swblouse02201217069,Solid Pocket Front Drop Shoulder Blouse,14.0,3,1,0,0,0,0,0,0,0,2,1,17,Elegant,White,Plain,Regular,Tunic,Collar,Long Sleeve,Drop Shoulder,Placket,"Pocket, Button Front",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Oversized,,,,,,,,,,,,
426,swtee07200715994,SHEIN V-neck Rib-knit Fitted Crop Tee,3.99,10000,0,0,0,0,0,0,0,0,9999,5888,4,Casual,Rust Brown,Plain,Crop,,V neck,Cap Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Summer,"8% Spandex, 32% Cotton, 60% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
427,swtee07200305727,SHEIN V-Neck Rib-knit Crop Top,3.99,10000,0,0,0,0,0,0,0,0,9999,5888,4,Casual,"Yellow, Bright",Plain,Crop,,V neck,Cap Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Summer,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
428,swtee07200411921,SHEIN V-Neck Rib-knit Crop Top,3.99,10000,0,0,0,0,0,0,0,0,9999,5888,4,Casual,"Bright, Lime Green",Plain,Crop,,V neck,Cap Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Summer,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
429,swtee07200411301,SHEIN V-Neck Rib-knit Crop Top,3.99,10000,0,0,0,0,0,0,0,0,9999,5888,4,Casual,Hot Pink,Plain,Crop,,V neck,Cap Sleeve,Bishop Sleeve,Pullovers,Rib-Knit,Summer,"8% Spandex, 32% Cotton, 60% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
430,swtee07200411701,SHEIN V Neck Cap Sleeve Crop Tee,3.99,10000,0,0,0,0,0,0,0,0,9999,5888,4,Basics,Black,Plain,Crop,,V neck,Short Sleeve,Regular Sleeve,Pullovers,,Summer,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
431,swtee07200411581,SHEIN V-neck Rib-knit Crop Tee,3.99,10000,0,0,0,0,0,0,0,0,9999,5888,4,Casual,"Blue, Pastel",Plain,Crop,,V neck,Cap Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Summer,"8% Spandex, 32% Cotton, 60% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
432,swdress07200901459,SHEIN Shawl Collar Self Belted Satin Dress,17.0,437,6,0,9,5,22,8,31,7,369,109,20,Elegant,Rose Red,Plain,Short,A Line,Shawl Collar,Long Sleeve,Puff Sleeve,,"Wrap, Belted, Button",Spring/Fall,100% Polyester,Satin,Non-Stretch,No,Regular Fit,,High Waist,,,,,,Yes,Flared,,,
433,swdress07201014344,SHEIN Button Detail Belted Satin Dress,17.0,437,6,0,9,5,22,8,31,7,369,109,20,Elegant,Black,Plain,Short,A Line,Shawl Collar,Long Sleeve,Puff Sleeve,,"Wrap, Belted, Button",Spring/Fall,"3% Spandex, 97% Polyester",Satin,Non-Stretch,No,Regular Fit,,High Waist,,,,,,Yes,Flared,,,
434,swpants04200921858,High Stretch Leather Look Skinny Jeans,18.0,681,6,0,6,1,30,4,24,6,616,145,21,,Black,Plain,Long,Skinny,,,,,"Button, Pocket, Zipper",,"2% Spandex, 85% Cotton, 13% Polyester",Denim,High Stretch,No,Skinny,Zipper Fly,High Waist,,,,,,,,,,
435,swpants04201127931,High Stretch Coated Skinny Jeans,18.0,681,6,0,6,1,30,4,24,6,616,145,21,,Camel,Plain,Long,Skinny,,,,,"Button, Pocket, Zipper",,"2% Spandex, 85% Cotton, 13% Polyester",Denim,High Stretch,No,Skinny,Zipper Fly,High Waist,,,,,,,,,,
436,swpants04201203608,High Stretch Coated Skinny Jeans,18.0,681,6,0,6,1,30,4,24,6,616,145,21,,Chocolate Brown,Plain,Long,Skinny,,,,,"Button, Pocket, Zipper",,"2% Spandex, 85% Cotton, 13% Polyester",Denim,High Stretch,No,Skinny,Zipper Fly,High Waist,,,,,,,,,,
437,swtee07201202683,SHEIN Lettuce Trim Tie Dye Tee,3.99,3082,6,0,15,1,43,15,69,31,2949,1245,4,Casual,Black and White,Tie Dye,Crop,,Round Neck,Cap Sleeve,Regular Sleeve,Pullovers,"Lettuce Trim, Rib-Knit",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
438,swtee07200629606,SHEIN Lettuce Trim Tie Dye Tee,3.99,3082,6,0,15,1,43,15,69,31,2949,1245,4,Casual,Multicolor,Tie Dye,Crop,,Round Neck,Cap Sleeve,Regular Sleeve,Pullovers,"Lettuce Trim, Rib-Knit",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
439,swtee07201202295,SHEIN Lettuce Trim Tie Dye Tee,3.99,3082,6,0,15,1,43,15,69,31,2949,1245,4,Casual,Multicolor,Tie Dye,Crop,,Round Neck,Cap Sleeve,Regular Sleeve,Pullovers,"Lettuce Trim, Rib-Knit",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
440,swtee07201202415,SHEIN Lettuce Trim Tie Dye Tee,2.49,3082,6,0,3082,1,43,15,69,31,2949,1245,3,Casual,Orange,Tie Dye,Crop,,Round Neck,Cap Sleeve,Regular Sleeve,Pullovers,"Lettuce Trim, Rib-Knit",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
441,swshorts04200713435,Ripped Detail Frayed Trim Denim Shorts,14.0,3715,91,21,105,19,219,46,325,79,2975,762,17,,Black,Plain,,Straight Leg,,,,,"Ripped, Raw Hem, Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,Zipper Fly,Natural,,,,,,,,,,
442,swshorts04190510241,SHEIN Distressed Mid-Waist Denim Shorts,14.0,3715,91,21,105,19,219,46,325,79,2975,762,17,,Light Wash,Plain,,Straight Leg,,,,,"Ripped, Raw Hem, Button, Pocket, Zipper",Summer,"85% Cotton, 15% Polyester",Denim,Non-Stretch,,Regular Fit,"Button Fly, Zipper Fly",Natural,,,,,,,,,,
443,swshorts04200602668,Raw Hem Ripped Denim Shorts,11.0,3715,91,21,105,19,219,46,325,79,2975,762,13,,Light Wash,Plain,,Straight Leg,,,,,"Ripped, Raw Hem, Button, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,"Button Fly, Zipper Fly",Natural,,,,,,,,,,
444,swsweatsh44201027401,Dinosaur Print Drop Shoulder Sweatshirt,19.99,42,0,0,1,0,0,0,2,0,42,3,24,Casual,Navy Blue,Cartoon,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,"5% Spandex, 45% Cotton, 50% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
445,swpants07200901058,SHEIN Wide Leg Corduroy Pants,20.0,2076,47,6,55,10,162,42,232,49,1580,348,24,Casual,Black,Plain,Long,Wide Leg,,,,,Button,Fall/Winter,"10% Nylon, 90% Polyester",Corduroy,Non-Stretch,No,Loose,Zipper Fly,High Waist,,,,,,,,,,
446,swpants07200718384,SHEIN Corduroy Wide Leg Pants,19.0,2076,47,6,55,10,162,42,232,49,1580,348,23,Casual,Brown,Plain,Long,Wide Leg,,,,,"Pocket, Zipper, Button Front",Fall/Winter,"10% Nylon, 90% Polyester",Polyester,Non-Stretch,No,Loose,Zipper Fly,Natural,,,,,,,,,,
447,swtee07200817306,SHEIN Slogan Graphic Tie Dye Tee,5.99,2155,10,2,9,1,39,15,76,28,2022,696,7,Casual,Multicolor,"Tie Dye, Slogan",Long,,Round Neck,Half Sleeve,Drop Shoulder,Pullovers,,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Oversized,,,,,,,,,,,,
448,swtee07200515553,SHEIN Drop Shoulder Letter Graphic Tie Dye Longline Tee,4.99,2155,10,2,9,1,39,15,76,28,2022,696,6,Casual,Multicolor,"Letter, Tie Dye",Long,,Round Neck,Half Sleeve,Drop Shoulder,Pullovers,,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Oversized,,,,,,,,,,,,
449,swvest07200710615,SHEIN Surplice Neck Rib-knit Crop Cami Top,4.0,4802,36,11,64,21,186,60,311,113,4205,1468,4,Casual,Black,Plain,Crop,Cami,Spaghetti Strap,,,,"Wrap, Rib-Knit",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
450,swvest07200602924,SHEIN Surplice Neck Rib-knit Crop Cami Top,3.0,4802,36,11,64,21,186,60,311,113,4205,1468,3,Casual,White,Plain,Crop,Cami,Spaghetti Strap,,,,"Wrap, Rib-Knit",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
451,swvest07200710309,SHEIN Surplice Neck Rib-knit Crop Cami Top,3.0,4802,36,11,64,21,186,60,311,113,4205,1468,3,Casual,Burgundy,Plain,Crop,Cami,Spaghetti Strap,,,,"Wrap, Rib-Knit",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
452,swvest07200807834,SHEIN Rib-knit Marled Crop Cami Top,3.0,4802,36,11,64,21,186,60,311,113,4205,1468,3,Casual,Dark Green,Plain,Crop,Cami,Spaghetti Strap,,,,"Wrap, Rib-Knit",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
453,swskirt07200702474,SHEIN Lettuce Trim Floral Mesh Skirt,5.0,3498,7,1,16,3,76,18,199,55,3202,949,6,Boho,Violet Purple,"Floral, All Over Print",Mini,Bodycon,,,,,Lettuce Trim,Summer,100% Polyester,Mesh,Slight Stretch,No,,,High Waist,,Yes,,,,,,,,
454,swskirt07200522953,SHEIN Floral Mesh Overlay Skirt,5.0,3498,7,1,16,3,76,18,199,55,3202,949,6,Casual,Lime Green,"Floral, All Over Print",Mini,Bodycon,,,,,Lettuce Trim,Summer,100% Polyester,Mesh,Slight Stretch,No,,,High Waist,,Yes,,,,,,,,
455,swshorts07201120325,SHEIN Drawstring Waist Track Shorts,7.49,239,1,0,1,0,0,0,11,7,226,48,9,Sporty,"Pastel, Lilac Purple",Plain,,Track Shorts,,,,,"Drawstring, Pocket",Spring/Summer/Fall,"37% Cotton, 63% Polyester",Polyester,Slight Stretch,No,Regular Fit,Drawstring Waist,High Waist,,,,,,,,,,
456,swshorts07200806921,SHEIN Kimberly Loaiza Drawstring Waist Track Shorts,13.0,239,1,0,1,0,0,0,11,7,226,48,15,Sporty,White,Plain,,Track Shorts,,,,,"Drawstring, Pocket",Spring/Summer/Fall,"37% Cotton, 63% Polyester",Polyester,Slight Stretch,No,Regular Fit,"Drawstring Waist, Elastic Waist",High Waist,,,,,,,,,,
457,swshorts07201120100,SHEIN Drawstring Waist Track Shorts,13.0,239,1,0,1,0,0,0,11,7,226,48,15,Sporty,Black,Plain,,Track Shorts,,,,,"Drawstring, Pocket",Spring/Summer/Fall,"37% Cotton, 63% Polyester",Polyester,Slight Stretch,No,Regular Fit,Drawstring Waist,High Waist,,,,,,,,,,
458,swshorts07201120724,SHEIN Drawstring Waist Track Shorts,9.99,239,1,0,1,0,0,0,11,7,226,48,12,Sporty,Lilac Purple,Plain,,Track Shorts,,,,,"Drawstring, Pocket",Spring/Summer/Fall,"37% Cotton, 63% Polyester",Polyester,Slight Stretch,No,Regular Fit,Drawstring Waist,High Waist,,,,,,,,,,
459,swpants07200806062,SHEIN High Waist Wide Leg Pants,12.0,4699,47,7,78,16,201,43,334,83,4039,819,14,Casual,Black,Plain,Long,Wide Leg,,,,,,Spring/Summer/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Loose,Elastic Waist,High Waist,,,,,,,,,,
460,swpants07200812869,SHEIN Elastic Waist Rib-knit Wide Leg Pants,12.0,4699,47,7,78,16,201,43,334,83,4039,819,14,Casual,Black,Plain,Long,Wide Leg,,,,,Rib-Knit,Spring/Summer/Fall,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Loose,Elastic Waist,High Waist,,,,,,,,,,
461,swpants07200828789,SHEIN Elastic Waist Solid Palazzo Pants,11.0,4702,47,7,78,16,201,43,334,83,3,822,13,Casual,Navy Blue,Plain,Long,Wide Leg,,,,,,Spring/Summer/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Loose,Elastic Waist,High Waist,,,,,,,,,,
462,swpants07200828258,SHEIN Elastic Waist Solid Palazzo Pants,12.0,4699,47,7,4699,968,201,43,334,83,4039,819,14,Casual,Rust Brown,Plain,Long,Wide Leg,,,,,Rib-Knit,Spring/Summer/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Loose,Elastic Waist,High Waist,,,,,,,,,,
463,swpants07201027757,SHEIN High Waist Wide Leg Pants,13.0,4699,47,7,78,16,201,43,334,83,4039,819,15,Casual,Dark Grey,Plain,Long,Wide Leg,,,,,,Spring/Summer/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Loose,Elastic Waist,High Waist,,,,,,,,,,
464,swtee07200824885,SHEIN Rib-knit Solid Crop Tee,3.99,2599,21,4,28,5,101,27,157,45,2294,695,4,Basics,Black,Plain,Crop,,Scoop Neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
465,swtee07200922377,SHEIN Rib-knit Solid Crop Tee,3.99,2599,21,4,28,5,101,27,157,45,2294,695,4,Casual,White,Plain,Crop,,Scoop Neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
466,swtee07200922815,SHEIN Rib-knit Solid Crop Tee,3.99,2599,21,4,28,5,101,27,157,45,2294,695,4,Casual,Army Green,Plain,Crop,,Scoop Neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
467,swtee07200922801,SHEIN Rib-knit Solid Crop Tee,3.99,2599,21,4,28,5,101,27,157,45,2294,695,4,Casual,Burgundy,Plain,Crop,,Scoop Neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
468,swtee07201125756,SHEIN Rib-knit Solid Crop Tee,3.99,2599,21,4,28,5,101,27,157,45,2294,695,4,Casual,Mocha Brown,Plain,Crop,,Scoop Neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
469,swtee07201125078,SHEIN Rib-knit Solid Crop Tee,3.99,2599,21,4,28,5,101,27,157,45,2294,695,4,Basics,Dusty Blue,Plain,Crop,,Scoop Neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
