,SKU,Item Name,Price,Reviews Num,1 Star Reviews,1 Star Images,2 Stars Reviews,2 Stars Images,3 Stars Reviews,3 Stars Images,4 Stars Reviews,4 Stars Images,5 Stars Reviews,5 Stars Images,Points Earnning,Style,Color,Pattern Type,Length,Type,Neckline,Sleeve Length,Sleeve Type,Placket Type,Details,Season,Composition,Material,Fabric,Sheer,Fit Type,Closure Type,Waist Line,Panty Type,Body,Chest pad,Bra Type,Bottom Type,Hem Shaped,Placket,Arabian Clothing,Belt,Top Type
408,swvest07200819977,SHEIN Solid Rib-knit Crop Tank Top,6.0,10000,0,0,0,0,0,0,0,0,9999,8521,7,Casual,Black,Plain,Crop,Tank,Round Neck,,,,Rib-Knit,Spring/Fall,"93% Rayon, 7% Spandex",Rayon,High Stretch,No,Slim Fit,,,,,,,,,,,,
409,swvest07200819444,SHEIN Ribbed Cropped Tank Top,6.0,10000,0,0,0,0,0,0,0,0,9999,8521,7,Casual,Grey,Plain,Crop,Tank,Round Neck,,,,Rib-Knit,Spring/Fall,"93% Rayon, 7% Spandex",Rayon,High Stretch,No,Slim Fit,,,,,,,,,,,,
410,swvest07200819358,SHEIN Solid Rib-knit Crop Tank Top,6.0,10000,0,0,0,0,0,0,0,0,9999,8521,7,Casual,Khaki,Plain,Crop,Tank,Round Neck,,,,Rib-Knit,Summer,"93% Rayon, 7% Spandex",Rayon,High Stretch,No,Slim Fit,,,,,,,,,,,,
411,swvest07200819959,SHEIN Ribbed Cropped Tank Top,6.0,10000,0,0,0,0,0,0,0,0,9999,8521,7,Casual,White,Plain,Crop,Tank,Round Neck,,,,Rib-Knit,Summer,"93% Rayon, 7% Spandex",Rayon,High Stretch,No,Slim Fit,,,,,,,,,,,,
412,swtee04200928743,Mock Neck Cut-out Rib-knit Slim Crop Tee,7.99,6096,9,4,24,3,76,12,224,56,5765,1263,9,Elegant,Beige,Plain,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Cut Out, Rib-Knit",Spring/Summer,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
413,swtee04201030793,Mock Neck Cut-out Rib-knit Slim Crop Tee,7.99,6096,9,4,24,3,76,12,224,56,5765,1263,9,Elegant,White,Plain,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Cut Out, Rib-Knit",Spring/Summer,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
414,swtee04201030096,Mock Neck Cut-out Rib-knit Slim Crop Tee,7.99,6096,0,0,24,3,76,12,224,56,5765,1263,9,Elegant,Mint Green,Plain,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Cut Out, Rib-Knit",Spring/Summer,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
415,swtee04201030055,Mock Neck Cut-out Rib-knit Slim Crop Tee,7.99,6096,9,4,24,3,76,12,224,56,5765,1263,9,Elegant,Black,Plain,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Cut Out, Rib-Knit",Spring/Summer,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
416,swtee04201030890,Mock Neck Cut-out Rib-knit Slim Crop Tee,7.99,6096,9,4,24,3,76,12,224,56,6096,1337,9,Elegant,Mocha Brown,Plain,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Cut Out, Rib-Knit",Spring/Summer,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
417,swtee04201120029,Mock Neck Cut-out Rib-knit Slim Crop Tee,7.99,6096,9,4,24,3,76,12,224,56,5765,1263,9,Elegant,Grey,Plain,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Cut Out, Rib-Knit",Spring/Summer,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
418,swtee07201008341,SHEIN Flounce Sleeve Lettuce Trim Tee,3.99,10000,0,0,0,0,0,0,0,0,9999,3679,4,Casual,Chocolate Brown,Plain,Crop,,Stand Collar,Long Sleeve,Flounce Sleeve,Pullovers,Lettuce Trim,Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
419,swtee07200821088,SHEIN Flounce Sleeve Frill Trim Tee,3.99,10000,0,0,0,0,0,0,0,0,9999,3679,4,Casual,Dusty Purple,Plain,Crop,,Stand Collar,Long Sleeve,Flounce Sleeve,Pullovers,Lettuce Trim,Spring/Fall,"34% Rayon, 4% Spandex, 62% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
420,swtee07200917143,SHEIN Flounce Sleeve Frill Trim Tee,3.99,10000,0,0,0,0,0,0,0,0,9999,3679,4,Casual,Black,Plain,Crop,,Stand Collar,Long Sleeve,Flounce Sleeve,Pullovers,Lettuce Trim,Spring/Summer,"34% Rayon, 4% Spandex, 62% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
421,swtee07200917815,SHEIN Flounce Sleeve Lettuce Trim Tee,3.99,10000,0,0,0,0,9999,3679,0,0,9999,3679,4,Casual,Mocha Brown,Plain,Crop,,Stand Collar,Long Sleeve,Flounce Sleeve,Pullovers,Lettuce Trim,Spring/Summer,"34% Rayon, 4% Spandex, 62% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
422,swtee07200918306,SHEIN Bell Sleeve Lettuce Trim Waffle Knit Top,3.99,10000,0,0,9999,3679,0,0,0,0,9999,3679,4,Casual,Dark Grey,Plain,Crop,,Stand Collar,Long Sleeve,Flounce Sleeve,Pullovers,Lettuce Trim,Spring/Summer,"34% Rayon, 4% Spandex, 62% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
423,swtee07201008948,SHEIN Flounce Sleeve Lettuce Trim Tee,3.99,10000,0,0,0,0,0,0,0,0,9999,3679,4,Casual,Dusty Blue,Plain,Crop,,Stand Collar,Long Sleeve,Flounce Sleeve,Pullovers,Lettuce Trim,Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
424,swvest01201017160,Ditsy Floral Contrast Lace Cami Top,6.0,10000,0,0,0,0,0,0,256,153,9744,2461,7,Boho,Baby Pink,Ditsy Floral,Crop,Cami,Spaghetti Strap,,,,Contrast Lace,Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
425,swvest03200629726,Lace Panel Ditsy Floral Ruched Cami Top,6.0,10000,0,0,0,0,0,0,256,153,9744,2461,7,Boho,White,Ditsy Floral,Crop,Cami,Spaghetti Strap,,,,,Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
426,swvest01200901385,Ditsy Floral Contrast Lace Cami Top,6.0,10000,0,0,0,0,0,0,256,153,9744,2461,7,Boho,Lime Green,Ditsy Floral,Crop,Cami,Spaghetti Strap,,,,Contrast Lace,Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
427,swvest01200901192,Ditsy Floral Contrast Lace Cami Top,6.0,10000,0,0,0,0,0,0,256,153,9744,2461,7,Boho,Baby Blue,Ditsy Floral,Crop,Cami,Spaghetti Strap,,,,Contrast Lace,Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
428,swvest23200903474,Ditsy Floral Lace Trim Cami Top,6.0,10000,0,0,0,0,0,0,256,153,9744,2461,7,Casual,Blue and White,Ditsy Floral,Crop,Cami,Spaghetti Strap,,,,"Contrast Lace, Ruched",Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
429,swvest01201013490,Ditsy Floral Contrast Lace Cami Top,6.0,10000,0,0,0,0,0,0,256,153,9744,2461,7,Boho,Multicolor,Ditsy Floral,Crop,Cami,Spaghetti Strap,,,,Contrast Lace,Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
430,swtee07201225136,SHEIN Drop Shoulder Tie Dye Crop Tee,3.99,265,2,0,2,0,265,15,14,0,240,14,4,Casual,Black and White,Tie Dye,Crop,,Round Neck,Short Sleeve,Drop Shoulder,Pullovers,,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Oversized,,,,,,,,,,,,
431,swtee07201205428,SHEIN Drop Shoulder Tie Dye Crop Tee,3.99,265,2,0,2,0,9,1,14,0,240,14,4,Casual,Multicolor,Tie Dye,Crop,,Round Neck,Short Sleeve,Drop Shoulder,Pullovers,,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Oversized,,,,,,,,,,,,
432,swpants04200813012,SHEIN BASICS High Waist Palazzo Pants,23.0,2138,36,2,62,6,109,20,212,35,1717,368,27,,Dark Wash,Plain,Long,Wide Leg,,,,,"Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Loose,Zipper Fly,High Waist,,,,,,,,,,
433,swpants04200810575,SHEIN BASICS High Waist Palazzo Pants,22.0,2138,36,2,62,6,109,20,212,35,1717,368,26,,Light Wash,Plain,Long,Wide Leg,,,,,"Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Loose,Zipper Fly,High Waist,,,,,,,,,,
434,swpants04200813092,SHEIN BASICS High Waist Palazzo Pants,23.0,2138,0,0,62,6,109,20,0,0,1717,368,27,,Medium Wash,Plain,Long,Wide Leg,,,,,"Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Loose,Zipper Fly,High Waist,,,,,,,,,,
435,swpants04200813570,SHEIN BASICS High Waist Palazzo Pants,23.0,2138,36,2,62,6,109,20,212,35,1717,368,27,,Grey,Plain,Long,Wide Leg,,,,,"Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Loose,Zipper Fly,High Waist,,,,,,,,,,
436,swpants04200813222,SHEIN BASICS High Waist Palazzo Pants,22.0,2138,36,2,62,6,109,20,212,35,1717,368,26,,White,Plain,Long,Wide Leg,,,,,"Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Loose,Zipper Fly,High Waist,,,,,,,,,,
437,swsweatsh04201225664,Drop Shoulder Zip Up Thermal Drawstring Hoodie,12.99,2949,24,5,34,3,122,27,224,48,2546,440,15,Casual,Green,Plain,Regular,Zip Up,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket, Zipper",Spring/Fall,"5% Spandex, 95% Polyester",Polyester,High Stretch,No,Regular Fit,,,,,,,,,,,,
438,swsweatsh04200911265,Drop Shoulder Zip Up Thermal Drawstring Hoodie,12.99,2949,24,5,34,3,122,27,224,48,2546,440,15,Casual,Apricot,Plain,Regular,Zip Up,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Zipper",Spring/Fall,"5% Spandex, 95% Polyester",Polyester,High Stretch,No,Regular Fit,,,,,,,,,,,,
439,swsweatsh04201124843,Drop Shoulder Zip Up Drawstring Hoodie,12.99,2949,24,5,34,3,0,0,224,48,2546,440,15,Casual,Dark Grey,Plain,Regular,Zip Up,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket, Zipper",Spring/Fall,"5% Spandex, 95% Polyester",Polyester,High Stretch,No,Regular Fit,,,,,,,,,,,,
440,swsweatsh04201124865,Drop Shoulder Zip Up Thermal Drawstring Hoodie,12.99,2949,24,5,34,3,122,27,224,48,2546,440,15,Casual,Dusty Pink,Plain,Regular,Zip Up,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket, Zipper",Fall/Winter,"5% Spandex, 95% Polyester",Polyester,High Stretch,No,Regular Fit,,,,,,,,,,,,
441,swsweatsh04201124866,Drop Shoulder Zip Up Thermal Drawstring Hoodie,12.99,2949,24,5,34,3,2949,523,224,48,2546,440,15,Casual,Apricot,Plain,Regular,Zip Up,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket, Zipper",Fall/Winter,"5% Spandex, 95% Polyester",Polyester,High Stretch,No,Regular Fit,,,,,,,,,,,,
442,swsweatsh04201124593,Drop Shoulder Zip Up Thermal Drawstring Hoodie,12.99,2949,2949,523,34,3,122,27,224,48,2546,440,15,Casual,Brown,Plain,Regular,Zip Up,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket, Zipper",Fall/Winter,"5% Spandex, 95% Polyester",Polyester,High Stretch,No,Regular Fit,,,,,,,,,,,,
443,swtee07201215442,SHEIN Lettuce Trim Polo Collar Crop Tee,5.99,351,2,0,2,1,11,1,39,7,297,38,7,Casual,Black,Plain,Crop,,Polo,Cap Sleeve,Regular Sleeve,Half Placket,"Lettuce Trim, Rib-Knit, Button Front",Summer,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
444,swtee07201130311,SHEIN Lettuce Trim Polo Collar Crop Tee,5.99,351,2,0,0,0,11,1,39,7,297,38,7,Casual,White,Plain,Crop,,Polo,Short Sleeve,Regular Sleeve,Half Placket,"Lettuce Trim, Button Front",Summer,"8% Spandex, 32% Cotton, 60% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
445,swpants23201223312,Solid High Waisted Sweatpants,14.0,880,14,1,16,1,46,0,75,8,733,63,17,,Black,Plain,Long,,,,,,,,"35% Polyester, 65% Cotton",Cotton,Slight Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,,,,,
446,swpants23201102413,Solid High Waisted Sweatpants,14.0,880,14,1,16,1,46,0,75,8,733,63,17,,Grey,Plain,Long,,,,,,,,"35% Polyester, 65% Cotton",Cotton,Slight Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,,,,,
447,swpants23201223328,Solid High Waisted Sweatpants,14.0,880,14,1,16,1,46,0,75,8,733,63,17,,Apricot,Plain,Long,,,,,,,,"35% Polyester, 65% Cotton",Cotton,Slight Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,,,,,
448,swtee07210104149,SHEIN Lace Trim Zebra Striped Slim Tee,7.99,95,0,0,1,0,4,0,3,0,87,4,9,Elegant,Multicolor,Zebra Stripe,Crop,,Sweetheart,Long Sleeve,Regular Sleeve,Pullovers,"Contrast Lace, Lettuce Trim",Spring/Summer,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
449,swtee07201204236,SHEIN Lace Trim Zebra Striped Slim Tee,5.99,95,0,0,1,0,4,0,3,0,0,0,7,Elegant,Black and White,Zebra Stripe,Crop,,Sweetheart,Long Sleeve,Regular Sleeve,Pullovers,"Contrast Lace, Lettuce Trim",Spring/Summer,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
450,swtee07210104100,SHEIN Lace Trim Zebra Striped Slim Tee,7.99,95,0,0,1,0,4,0,0,0,87,4,9,Casual,Multicolor,Zebra Stripe,Crop,,Sweetheart,Long Sleeve,Regular Sleeve,Pullovers,"Contrast Lace, Lettuce Trim",Spring/Summer,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
451,swpants07201126746,SHEIN Tie Back Drawstring Ruched Pants,12.0,771,2,0,0,0,21,4,37,6,701,75,14,Casual,Black,Plain,Long,Straight Leg,,,,,"Ruched, Tie Back",Spring/Summer/Fall,"92% Rayon, 8% Spandex",Rayon,High Stretch,No,Regular Fit,Elastic Waist,Drop Waist,,,,,,,,,,
452,swpants07201031049,SHEIN Tie Back Drawstring Ruched Pants,14.0,771,2,0,771,85,21,4,0,0,701,75,17,Casual,Chocolate Brown,Plain,Long,Straight Leg,,,,,"Ruched, Tie Back",Spring/Summer/Fall,"92% Rayon, 8% Spandex",Rayon,High Stretch,No,Regular Fit,Elastic Waist,Drop Waist,,,,,,,,,Yes,
453,swtee07201208073,SHEIN V-Neck Rib-knit Top,3.99,260,0,0,0,0,2,0,11,2,249,32,4,Casual,Coffee Brown,Plain,Crop,,V neck,Cap Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
454,swtee07201224139,SHEIN V-Neck Rib-knit Top,3.99,260,0,0,0,0,2,0,11,2,249,32,4,Casual,Red,Plain,Crop,,V neck,Cap Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
455,swtee07201224749,SHEIN V-Neck Rib-knit Top,4.99,260,0,0,0,0,2,0,11,2,249,32,6,Casual,White,Plain,Crop,,V neck,Cap Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
456,swtee07201127534,SHEIN Angel Print Rib-knit Crop Top,3.99,2807,2,0,10,3,57,24,124,33,2614,823,4,Casual,Black,Figure,Crop,,Round Neck,Short Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Summer,"5% Spandex, 45% Cotton, 50% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
457,swtee07200520186,SHEIN Angel Print Rib-knit Crop Top,3.99,2807,2,0,10,3,0,0,124,33,2614,823,4,Casual,White,Figure,Crop,,Round Neck,Short Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Summer,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
458,swtee07201127546,SHEIN Angel Embroidery Rib-knit Crop Top,3.99,2807,2,0,10,3,57,24,124,33,2614,823,4,Casual,Lilac Purple,Graphic,Crop,,Round Neck,Short Sleeve,Regular Sleeve,Pullovers,"Embroidery, Rib-Knit",Summer,"8% Spandex, 32% Cotton, 60% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
459,swtee07201127177,SHEIN Angel Embroidery Rib-knit Crop Top,3.99,2807,2,0,10,3,2807,883,124,33,2614,823,4,Casual,Dusty Blue,Graphic,Crop,,Round Neck,Short Sleeve,Regular Sleeve,Pullovers,"Embroidery, Rib-Knit",Summer,"8% Spandex, 32% Cotton, 60% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
460,swtop04201204133,Houndstooth V Neck Sweater Vest,14.0,458,3,0,0,0,5,0,16,2,435,63,17,Casual,Blue and White,Houndstooth,Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"35% Cotton, 65% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,
461,swtop04201019585,Houndstooth V Neck Sweater Vest,14.0,458,3,0,0,0,5,0,16,2,435,63,17,Preppy,Black and White,Houndstooth,Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"35% Cotton, 65% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,
462,swtop04201204247,Houndstooth V Neck Sweater Vest,14.0,458,3,0,0,0,5,0,16,2,435,63,17,Preppy,Black and White,Houndstooth,Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"35% Cotton, 65% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,
463,swtop04201204003,Houndstooth V Neck Sweater Vest,14.0,458,3,0,0,0,5,0,16,2,435,63,17,Casual,Multicolor,Houndstooth,Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"35% Cotton, 65% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,
464,swtop04201204578,Houndstooth V Neck Sweater Vest,14.0,458,3,0,0,0,458,65,16,2,435,63,17,Preppy,Lime Green,Houndstooth,Regular,,V neck,Sleeveless,,Pullovers,,Spring,"35% Cotton, 65% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,
465,swtop04201204779,Houndstooth V Neck Sweater Vest,14.0,458,3,0,0,0,5,0,16,2,435,63,17,Preppy,Dusty Pink,Houndstooth,Regular,,V neck,Sleeveless,,Pullovers,,Spring,"35% Cotton, 65% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,
466,swtee23201208328,Butterfly And Letter Graphic Oversized Tee,9.99,10000,0,0,0,0,0,0,555,167,9445,1879,12,Casual,White,"Letter, Animal",Long,,Round Neck,Half Sleeve,Drop Shoulder,Pullovers,,Summer,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Oversized,,,,,,,,,,,,
467,swtee03200604822,Butterfly & Letter Graphic Oversized Tee,9.99,10000,0,0,0,0,0,0,555,167,9445,1879,12,Casual,Black,"Letter, Animal",Long,,Round Neck,Half Sleeve,Drop Shoulder,Pullovers,,Summer,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Oversized,,,,,,,,,,,,
468,swtee23200723695,Letter & Butterfly Print Oversized Tee,9.99,10000,0,0,0,0,0,0,555,167,9445,1879,12,Casual,White,"Letter, Animal",Regular,,Round Neck,Half Sleeve,Drop Shoulder,Pullovers,,Summer,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Oversized,,,,,,,,,,,,
469,swtee23201119100,Butterfly And Letter Graphic Oversized Tee,9.99,10000,0,0,0,0,0,0,9999,2046,9445,1879,12,Casual,White,"Letter, Animal",Long,,Round Neck,Half Sleeve,Drop Shoulder,Pullovers,,Summer,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Oversized,,,,,,,,,,,,
470,swtee23201119726,Butterfly And Letter Graphic Oversized Tee,9.99,10000,0,0,0,0,0,0,555,167,9445,1879,12,Casual,White,"Letter, Animal",Long,,Round Neck,Half Sleeve,Drop Shoulder,Pullovers,,Summer,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Oversized,,,,,,,,,,,,
471,swtee23201119265,Butterfly And Letter Graphic Oversized Tee,9.99,10000,0,0,0,0,0,0,555,167,9445,1879,12,Casual,Black,"Letter, Animal",Long,,Round Neck,Half Sleeve,Drop Shoulder,Pullovers,,Summer,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Oversized,,,,,,,,,,,,
472,swsweatsh01201124154,Solid Zip Up Drawstring Hooded Sweatshirt,14.99,1198,7,1,7,0,31,4,64,6,1198,107,18,Casual,Khaki,Plain,Long,Zip Up,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket, Zipper",Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Oversized,,,,,,,,,,,,
473,swsweatsh01201104344,Solid Zip Up Drawstring Hooded Sweatshirt,14.99,1198,0,0,0,0,31,4,64,6,1088,96,18,Casual,Black,Plain,Long,Zip Up,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket, Zipper",Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Oversized,,,,,,,,,,,,
474,swsweatsh01201124025,Solid Zip Up Drawstring Hooded Sweatshirt,14.99,1198,7,1,7,0,31,4,64,6,1088,96,18,Casual,Light Grey,Plain,Long,Zip Up,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket, Zipper",Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Oversized,,,,,,,,,,,,
475,swsweatsh01201124959,Solid Zip Up Drawstring Hooded Sweatshirt,14.99,1198,7,1,7,0,31,4,64,6,1088,96,18,Casual,Dark Grey,Plain,Long,Zip Up,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket, Zipper",Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Oversized,,,,,,,,,,,,
476,swtee07201225676,SHEIN Solid Rib-knit Crop Tee,3.99,6362,89,23,117,24,300,64,444,132,5412,1607,4,Casual,Baby Blue,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
477,swtee07200822999,SHEIN Solid Rib-knit Crop Tee,4.99,6362,89,23,117,24,300,64,444,132,5412,1607,6,Casual,Brown,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
478,swtee07200917509,SHEIN Solid Rib-knit Crop Tee,4.99,6362,89,23,117,24,300,64,444,132,5412,1607,6,Casual,Black,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
479,swtee07200917723,SHEIN Solid Rib-knit Crop Tee,4.99,6362,89,23,117,24,300,64,444,132,5412,1607,6,Casual,Army Green,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
480,swtee07200918907,SHEIN Solid Rib-knit Crop Tee,3.99,6362,89,23,117,24,300,64,444,132,5412,1607,4,Casual,White,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
481,swtee07201008152,SHEIN Solid Rib-knit Crop Tee,3.99,6362,89,23,117,24,300,64,444,132,5412,1607,4,Casual,Camel,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
482,swsweatsh01201127068,Solid Kangaroo Pocket Drawstring Hooded Sweatshirt,14.99,10000,0,0,0,0,0,0,0,0,9999,9541,18,Casual,Lime Green,Plain,Regular,Pullovers,Hooded,Long Sleeve,Raglan Sleeve,,"Drawstring, Pocket",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,
483,rswe171116158,Raglan Sleeve Kangaroo Pocket Hoodie,12.99,10000,0,0,0,0,0,0,0,0,9999,9541,15,Casual,Mustard Yellow,Plain,,Pullovers,Hooded,Long Sleeve,Raglan Sleeve,,"Drawstring, Pocket",Fall/Winter,100% Polyester,,Non-Stretch,,Oversized,,,,,,,,,,,,
484,sweatsh180808912,Raglan Sleeve Kangaroo Pocket Hoodie,14.99,10000,0,0,0,0,0,0,0,0,9999,9541,18,Casual,Navy Blue,Plain,Regular,Pullovers,Hooded,Long Sleeve,Raglan Sleeve,,"Drawstring, Pocket",Fall/Winter,100% Polyester,,Non-Stretch,,Regular Fit,,,,,,,,,,,,
485,sweatsh180906391,Drawstring Raglan Sleeve Hoodie,12.99,10000,0,0,0,0,0,0,0,0,9999,9541,15,Casual,Baby Blue,Plain,Regular,Pullovers,Hooded,Long Sleeve,Raglan Sleeve,,"Drawstring, Pocket",Fall/Winter,100% Polyester,,Non-Stretch,,Regular Fit,,,,,,,,,,,,
486,sweatsh180906392,Drawstring Detail Solid Hoodie,12.99,10000,0,0,0,0,0,0,0,0,9999,9541,15,Casual,Baby Pink,Plain,Regular,Pullovers,Hooded,Long Sleeve,Raglan Sleeve,,"Drawstring, Pocket",Fall/Winter,100% Polyester,,Non-Stretch,,Regular Fit,,,,,,,,,,,,
487,sweatsh181008198,Raglan Sleeve Kangaroo Pocket Hoodie,12.99,10000,0,0,0,0,0,0,0,0,9999,9541,15,Casual,Burgundy,Plain,Long,Pullovers,Hooded,Long Sleeve,Raglan Sleeve,,"Drawstring, Pocket",Fall/Winter,100% Polyester,,Non-Stretch,,Regular Fit,,,,,,,,,,,,
