,SKU,Item Name,Price,Reviews Num,1 Star Reviews,1 Star Images,2 Stars Reviews,2 Stars Images,3 Stars Reviews,3 Stars Images,4 Stars Reviews,4 Stars Images,5 Stars Reviews,5 Stars Images,Points Earnning,Style,Color,Pattern Type,Length,Type,Neckline,Sleeve Length,Sleeve Type,Placket Type,Details,Season,Composition,Material,Fabric,Sheer,Fit Type,Closure Type,Waist Line,Panty Type,Body,Chest pad,Bra Type,Bottom Type,Placket,Hem Shaped,Top Type,Belt,Arabian Clothing,Care Instructions
436,swbodysui07201109437,SHEIN Rolled Neck Solid Fitted Bodysuit,8.0,10000,0,0,0,0,0,0,0,0,9999,5833,9,Elegant,Chocolate Brown,Plain,,Tee,High Neck,Long Sleeve,Regular Sleeve,,,Spring/Fall,"10% Spandex, 90% Polyester",Polyester,Slight Stretch,No,Skinny,,Natural,,,,,,,,,,,
437,swvest07201113357,SHEIN Ditsy Floral Lace Detail Crop Cami Top,4.0,227,1,1,2,0,5,0,13,3,206,30,4,Elegant,White,Ditsy Floral,Crop,Cami,Spaghetti Strap,,,,"Contrast Lace, Rib-Knit",Summer,"4% Spandex, 96% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
438,swpants04201124916,High Waist Flap Pocket Straight Jeans,20.0,4,0,0,0,0,0,0,0,0,4,0,24,,Medium Wash,Plain,Long,"Straight Leg, Cargo Pants",,,,,"Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,,,,No,,
439,swblouse01201126016,Contrast Collar Houndstooth Blouse,10.0,38,0,0,0,0,2,0,2,0,34,1,12,Elegant,Grey,Houndstooth,Regular,Top,Collar,Short Sleeve,Regular Sleeve,Pullovers,Contrast Collar,Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,,
440,swvest04201119744,Color Block Stitch Trim Tank Top,6.0,289,0,0,3,1,1,0,11,0,274,10,7,Casual,Multicolor,Colorblock,Crop,Tank,Round Neck,,,,Contrast Binding,Summer,"5% Spandex, 95% Polyester",Polyester,High Stretch,No,Slim Fit,,,,,,,,,,,,,
441,swvest04201231565,Color Block Stitch Trim Tank Top,6.0,289,0,0,3,1,1,0,11,0,274,10,7,Casual,"Pastel, Mint Green",Colorblock,Crop,Tank,Round Neck,,,,Contrast Binding,Summer,"5% Spandex, 95% Polyester",Polyester,High Stretch,No,Slim Fit,,,,,,,,,,,,,
442,swtwop07200630815,SHEIN Solid Round Neck Top & Biker Shorts Set,15.0,3305,9,2,9,2,41,14,94,19,3153,649,18,Basics,Dark Grey,Plain,,,Round Neck,Short Sleeve,Regular Sleeve,,,Summer,"7% Spandex, 93% Cotton",Cotton,High Stretch,No,Regular Fit,,,,,,,Biker Shorts,,,Tunic,,,
443,swtwop07200828562,SHEIN Solid Round Neck Top & Biker Shorts Set,14.0,3305,9,2,9,2,41,14,94,19,3153,649,17,Casual,Mocha Brown,Plain,,,Round Neck,Short Sleeve,Regular Sleeve,,,Summer,"7% Spandex, 93% Cotton",Cotton,High Stretch,No,Regular Fit,,,,,,,Biker Shorts,,,Tee,,,
444,swtwop07200828860,SHEIN Solid Round Neck Top & Biker Shorts Set,14.0,3305,9,2,9,2,41,14,94,19,3153,649,17,Casual,Maroon,Plain,,,Round Neck,Short Sleeve,Regular Sleeve,,,Summer,"7% Spandex, 93% Cotton",Cotton,High Stretch,No,Regular Fit,,,,,,,Biker Shorts,,,Tee,,,
445,swtwop07201109745,SHEIN Solid Round Neck Top & Biker Shorts Set,14.0,3305,9,2,9,2,41,14,94,19,3153,649,17,Casual,Khaki,Plain,,,Round Neck,Short Sleeve,Regular Sleeve,,,Summer,"7% Spandex, 93% Cotton",Cotton,High Stretch,No,Regular Fit,,,,,,,Biker Shorts,,,Tee,,,
446,swpants04201104589,High Waist Cut and Sew Jeans,20.0,3,0,0,0,0,0,0,0,0,3,0,24,,Multicolor,Colorblock,Long,Wide Leg,,,,,"Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Loose,Zipper Fly,High Waist,,,,,,,,,,,
447,swblouse23201210411,Ruffle & Tie Neck Chiffon Blouse,12.0,8,0,0,0,0,0,0,0,0,6,0,14,Boho,Apricot,Plain,Regular,Top,Tie Neck,Long Sleeve,Flounce Sleeve,Pullovers,Ruffle,Spring/Fall,100% Polyester,Chiffon,Non-Stretch,Yes,Regular Fit,,,,,,,,,,,,,
448,swblouse04201106951,Solid Button Front Blouse,14.0,46,1,0,1,0,3,0,5,0,36,1,17,Casual,White,Plain,Regular,Shirt,Collar,Long Sleeve,Regular Sleeve,Placket,"Button, Button Front",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,,
449,swvest07201204004,SHEIN Notch Neck Lettuce Edge Tank Top,4.0,76,0,0,1,0,2,0,4,0,72,10,4,Casual,White,Animal,Crop,Tank,Notched,,,,Lettuce Trim,Summer,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
450,swvest07201230230,SHEIN Notch Neck Lettuce Edge Tank Top,4.0,76,0,0,1,0,2,0,4,0,72,10,4,Casual,Black and White,Animal,Crop,Tank,Notched,,,,Lettuce Trim,Summer,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
451,swvest07201203859,SHEIN Ribbed Cropped Cami Top,1.99,6466,41,7,73,21,200,53,398,124,5754,1705,2,Casual,Green,Plain,Crop,Cami,Spaghetti Strap,,,,Rib-Knit,Summer,"8% Spandex, 32% Cotton, 60% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
452,swvest07200520362,SHEIN Ribbed Cropped Cami Top,4.0,6466,41,7,73,21,200,53,398,124,5754,1705,4,Basics,White,,Crop,Cami,Spaghetti Strap,,,,Rib-Knit,Summer,"8% Spandex, 32% Cotton, 60% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
453,swvest07200630131,SHEIN Rib-knit Crop Cami Top,3.0,6466,41,7,73,21,200,53,398,124,5754,1705,3,Casual,"Pastel, Lilac Purple",Plain,Crop,Cami,Spaghetti Strap,,,,Rib-Knit,Summer,"8% Spandex, 32% Cotton, 60% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
454,swvest07200630788,SHEIN Rib-knit Crop Cami Top,3.0,6466,41,7,73,21,200,53,398,124,5754,1705,3,Casual,"Pastel, Baby Blue",Plain,Crop,Cami,Spaghetti Strap,,,,Rib-Knit,Summer,"8% Spandex, 32% Cotton, 60% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
455,swvest07200729693,SHEIN Rib-knit Crop Cami Top,3.0,6466,41,7,73,21,200,53,398,124,5754,1705,3,Casual,Maroon,Plain,Crop,Cami,Spaghetti Strap,,,,,Summer,"8% Spandex, 32% Cotton, 60% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
456,swvest07200729999,SHEIN Rib-knit Crop Cami Top,3.0,6466,41,7,73,21,200,53,398,124,5754,1705,3,Casual,Army Green,Plain,Crop,Cami,Spaghetti Strap,,,,,Summer,"8% Spandex, 32% Cotton, 60% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
457,swvest07201120121,SHEIN Knot Front Crop Cami Top,5.0,770,0,0,0,0,8,1,29,3,733,128,6,Sexy,"Pastel, Baby Pink",Leopard,Crop,Cami,Spaghetti Strap,,,,"Knot, Contrast Binding",Summer,"7% Spandex, 93% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
458,swvest07201007256,SHEIN Knot Front Crop Cami Top,5.0,770,0,0,0,0,8,1,29,3,733,128,6,Sexy,Black,Leopard,Crop,Cami,Spaghetti Strap,,,,Knot,Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
459,swvest07201111231,SHEIN Knot Front Crop Cami Top,2.99,770,0,0,0,0,8,1,29,3,733,128,3,Sexy,Brown,Leopard,Crop,Cami,Spaghetti Strap,,,,"Knot, Contrast Binding",Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
460,swvest07201120988,SHEIN Knot Front Crop Cami Top,3.49,770,0,0,0,0,8,1,29,3,733,128,4,Casual,Violet Purple,Leopard,Crop,Cami,Spaghetti Strap,,,,"Knot, Contrast Binding",Summer,"7% Spandex, 93% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
461,swvest07201120805,SHEIN Knot Front Crop Cami Top,5.0,770,0,0,0,0,8,1,29,3,733,128,6,Casual,White,Leopard,Crop,Cami,Spaghetti Strap,,,,"Knot, Contrast Binding",Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
462,swdress07201208330,SHEIN Allover Floral Print Ruched Bust Frill Trim Dress,8.0,33,0,0,0,0,3,1,1,0,29,2,9,Casual,"Bright, Lime Green","Floral, All Over Print",Short,Bodycon,Straps,Sleeveless,,,"Frill, Knot, Ruched Bust",Summer,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Slim Fit,,Natural,,,,,,,Pencil,,,,
463,swtee07201203889,SHEIN Checked Sleeve Tee,3.99,162,3,0,1,0,7,0,13,0,138,15,4,Casual,Black,"Plaid, Colorblock",Crop,,Round Neck,Short Sleeve,Regular Sleeve,Pullovers,,Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
464,swvest01200811213,Leopard Print Bow Accent Lace Cami Top,5.0,8171,26,7,63,9,270,72,661,205,7151,1853,6,Casual,Multicolor,Leopard,Crop,Cami,Spaghetti Strap,,,,"Contrast Lace, Bow Front",Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
465,swvest01200929949,Lace Panel Leopard Print Crop Cami Top,5.0,8171,26,7,63,9,270,72,661,205,7151,1853,6,Casual,Multicolor,Leopard,Crop,Cami,Spaghetti Strap,,,,"Contrast Lace, Bow Front",Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
466,swvest01200929587,Lace Panel Leopard Print Crop Cami Top,5.0,8171,26,7,63,9,270,72,661,205,7151,1853,6,Casual,Multicolor,Leopard,Crop,Cami,Spaghetti Strap,,,,"Contrast Lace, Bow Front",Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
467,swvest01201030223,Lace Panel Allover Print Crop Cami Top,5.0,8171,26,7,63,9,270,72,661,205,7151,1853,6,Casual,Multicolor,All Over Print,Crop,Cami,Spaghetti Strap,,,,"Contrast Lace, Bow Front",Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
468,swvest01201103541,Lace Panel Leopard Print Crop Cami Top,5.0,8171,26,7,63,9,270,72,661,205,7151,1853,6,Casual,Multicolor,Leopard,Crop,Cami,Spaghetti Strap,,,,"Contrast Lace, Bow Front",Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
469,swvest01201103241,Lace Panel Leopard Print Crop Cami Top,5.0,8171,26,7,63,9,0,0,661,205,7151,1853,6,Casual,Blue and White,Leopard,Crop,Cami,Spaghetti Strap,,,,"Contrast Lace, Bow Front",Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
470,swsweatsh07200924266,SHEIN Drop Shoulder Floral Print Pullover,8.0,3409,25,3,30,4,97,20,196,55,3061,997,9,Casual,White,Floral,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
471,swsweatsh07200812801,SHEIN Drop Shoulder Floral Print Pullover,8.0,3409,25,3,30,4,97,20,196,55,3061,997,9,Casual,Navy Blue,Floral,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
472,swsweatsh07200924754,SHEIN Drop Shoulder Floral Print Pullover,5.99,3409,25,3,30,4,97,20,196,55,3061,997,7,Casual,Black,Floral,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
473,swblouse07201013603,SHEIN Single Breasted Colorblock Striped Blouse,9.0,10,0,0,1,0,0,0,0,0,9,3,10,Casual,Multicolor,"Striped, Colorblock",Long,Tunic,Collar,Long Sleeve,Drop Shoulder,Placket,Button Front,Spring,100% Cotton,Cotton,Non-Stretch,No,Oversized,,,,,,,,,,,,,
474,swpants07201124818,SHEIN High Waist Flare Leg Pants,9.0,66,1,1,3,0,3,0,5,0,54,7,10,Vintage,Black,Plain,Long,Flare Leg,,,,,,Spring/Summer/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,,,,,Yes,
475,swtee07201201194,SHEIN Mock Neck Solid Crop Tee,3.99,64,0,0,1,0,1,0,5,4,57,10,4,Casual,Coffee Brown,Plain,Crop,,Stand Collar,Cap Sleeve,Regular Sleeve,Pullovers,,Summer,"6% Spandex, 94% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
476,swtee07201230162,SHEIN Mock Neck Solid Crop Tee,3.99,64,0,0,1,0,1,0,5,4,57,10,4,Casual,Black,Plain,Crop,,Stand Collar,Cap Sleeve,Regular Sleeve,Pullovers,,Summer,"6% Spandex, 94% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
477,swtee07201230008,SHEIN Mock Neck Solid Crop Tee,3.99,64,0,0,1,0,1,0,5,4,57,10,4,Casual,White,Plain,Crop,,Stand Collar,Cap Sleeve,Regular Sleeve,Pullovers,,Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
478,swtee07201230102,SHEIN Mock Neck Solid Crop Tee,3.99,64,0,0,1,0,1,0,5,4,57,10,4,Casual,"Pastel, Lilac Purple",Plain,Crop,,Stand Collar,Cap Sleeve,Regular Sleeve,Pullovers,,Summer,"7% Spandex, 93% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
479,swvest07201211061,SHEIN Notch Neck Lettuce Trim Ditsy Floral Crop Tank Top,4.0,126,0,0,0,0,0,0,3,0,124,13,4,Casual,"Pastel, Baby Blue",Ditsy Floral,Crop,Tank,Notched,,,,"Lettuce Trim, Rib-Knit",Summer,"4% Spandex, 96% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
480,swvest07201201323,SHEIN Tie Dye Tank Top,5.0,64,0,0,0,0,3,0,2,0,59,11,6,Casual,Army Green,Tie Dye,Crop,Tank,Round Neck,,,,,Summer,"95% Rayon, 5% Spandex",Rayon,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
481,swvest07201229928,SHEIN Tie Dye Tank Top,5.0,64,0,0,0,0,3,0,2,0,59,11,6,Casual,Blue and White,Tie Dye,Crop,Tank,Round Neck,,,,,Summer,"95% Rayon, 5% Spandex",Rayon,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
482,swvest07201229224,SHEIN Tie Dye Tank Top,5.0,64,0,0,0,0,3,0,2,0,59,11,6,Casual,Multicolor,Tie Dye,Crop,Tank,Round Neck,,,,,Summer,"95% Rayon, 5% Spandex",Rayon,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
483,swvest07201203820,SHEIN Butterfly Print Crop Tank Top,4.0,166,1,0,0,0,2,0,6,0,157,15,4,Casual,Multicolor,"Animal, All Over Print",Crop,Tank,Straps,,,,,Summer,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
484,swtee07201203040,SHEIN Drawstring Knot Front Ditsy Floral Tee,3.99,77,0,0,0,0,1,0,3,1,73,8,4,Casual,White,Ditsy Floral,Crop,,V neck,Short Sleeve,Regular Sleeve,Pullovers,"Drawstring, Ruched",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
485,swtee07201225476,SHEIN Drawstring Knot Front Ditsy Floral Tee,3.99,77,0,0,0,0,1,0,3,1,73,8,4,Casual,White,Ditsy Floral,Crop,,V neck,Short Sleeve,Regular Sleeve,Pullovers,"Drawstring, Ruched",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
486,swouter44201027824,Solid Button Up Drop Shoulder Cardigan,10.99,7,1,0,0,0,0,0,0,0,6,1,13,Casual,Camel,Plain,Crop,Coat,Deep V Neck,Long Sleeve,Drop Shoulder,,Button Front,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
487,swblazer04201113240,Peak Collar Pocket Front PU Leather Blazer,21.0,270,0,0,3,0,7,0,21,3,241,46,25,Elegant,Black,Plain,Long,Regular,Lapel,Long Sleeve,Regular Sleeve,,"Button, Pocket",Fall,100% PU Leather,PU Leather,Slight Stretch,No,Regular Fit,,,,,,,,Single Button,,,,,
488,swblazer04200916748,Peak Collar Pocket Front PU Leather Blazer,22.0,270,0,0,3,0,7,0,21,3,241,46,26,Glamorous,Chocolate Brown,Plain,Long,Regular,Lapel,Long Sleeve,Regular Sleeve,,"Button, Pocket",Fall,100% PU Leather,PU Leather,Slight Stretch,No,Regular Fit,,,,,,,,Single Button,,,,,
489,swblazer04201113892,Peak Collar Pocket Front PU Leather Blazer,10.99,270,0,0,3,0,7,0,21,3,241,46,13,Glamorous,Army Green,Plain,Long,Regular,Lapel,Long Sleeve,Regular Sleeve,,"Button, Pocket",Fall,100% PU Leather,PU Leather,Slight Stretch,No,Regular Fit,,,,,,,,Single Button,,,,,
490,swblazer04201113878,Peak Collar Pocket Front PU Leather Blazer,10.99,270,0,0,3,0,7,0,21,3,241,46,13,Glamorous,Camel,Plain,Long,Regular,Lapel,Long Sleeve,Regular Sleeve,,"Button, Pocket",Fall,100% PU Leather,PU Leather,Slight Stretch,No,Regular Fit,,,,,,,,Single Button,,,,,
491,swtee07200828166,SHEIN Mock Neck Checked Tee,4.99,2177,10,0,11,4,52,13,140,31,1965,502,6,Casual,Black,Plaid,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
492,swpants07201029618,SHEIN Flare Leg Rib-knit Pants,9.0,1572,14,5,13,2,40,9,113,26,1392,357,10,Elegant,Black,Plain,Long,Flare Leg,,,,,Rib-Knit,Spring/Summer/Fall,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,,,,,,
493,swpants07200903937,SHEIN Flare Leg Rib-knit Pants,9.0,1572,14,5,13,2,40,9,113,26,1392,357,10,Elegant,Apricot,Plain,Long,Flare Leg,,,,,Rib-Knit,Spring/Summer/Fall,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,,,,,,
494,swblouse23201030748,All Over Print Tie Neck Flounce Sleeve Blouse,11.0,146,0,0,1,0,5,3,8,1,132,15,13,Casual,Dusty Pink,All Over Print,Regular,Top,Tie Neck,Long Sleeve,Flounce Sleeve,Pullovers,"Ruffle, Frill",Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,,
495,swblouse23201124212,All Over Print Tie Neck Flounce Sleeve Blouse,7.49,146,0,0,1,0,5,3,8,1,132,15,9,Elegant,Mustard Yellow,All Over Print,Regular,Top,Tie Neck,Long Sleeve,Flounce Sleeve,Pullovers,Frill,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,,
496,swblouse23201214478,All Over Print Tie Neck Flounce Sleeve Blouse,7.49,146,0,0,1,0,5,3,8,1,132,15,9,Casual,Orange,All Over Print,Regular,Top,Tie Neck,Long Sleeve,Flounce Sleeve,Pullovers,"Ruffle, Frill",Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,,
497,swblouse23201214377,All Over Print Tie Neck Flounce Sleeve Blouse,11.0,146,0,0,0,0,5,3,8,1,132,15,13,Casual,Lime Green,All Over Print,Regular,Top,Tie Neck,Long Sleeve,Flounce Sleeve,Pullovers,"Ruffle, Frill",Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,,
498,swblouse23201214410,All Over Print Tie Neck Flounce Sleeve Blouse,11.0,146,0,0,1,0,5,3,8,1,132,15,13,Casual,Green,All Over Print,Regular,Top,Tie Neck,Long Sleeve,Flounce Sleeve,Pullovers,"Ruffle, Frill",Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,,
499,swvest07201130913,SHEIN Notch Neck Lettuce Hem Crop Tank Top,3.0,876,6,1,5,1,14,3,44,11,808,230,3,Casual,Dusty Blue,Plain,Crop,Tank,Notched,,,,Lettuce Trim,Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
500,swvest07200817392,SHEIN Notch Neck Lettuce Hem Crop Tank Top,4.0,876,6,1,5,1,14,3,44,11,808,230,4,Casual,Redwood,Plain,Crop,Tank,Notched,,,,Lettuce Trim,Summer,"34% Rayon, 4% Spandex, 62% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
501,swvest07201130538,SHEIN Notch Neck Lettuce Hem Crop Tank Top,4.0,876,6,1,5,1,14,3,44,11,808,230,4,Casual,Green,Plain,Crop,Tank,Notched,,,,Lettuce Trim,Summer,"34% Rayon, 4% Spandex, 62% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
502,swvest07201130541,SHEIN Notch Neck Lettuce Hem Crop Tank Top,3.0,876,6,1,5,1,14,3,44,11,808,230,3,Casual,Lilac Purple,Plain,Crop,Tank,Notched,,,,Lettuce Trim,Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
503,swvest07201216782,SHEIN Notch Neck Lettuce Hem Crop Tank Top,3.0,876,6,1,5,1,14,3,44,11,808,230,3,Casual,Yellow,Plain,Crop,Tank,Notched,,,,Lettuce Trim,Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
504,swvest07201216445,SHEIN Notch Neck Lettuce Hem Crop Tank Top,3.0,876,6,1,5,1,14,3,44,11,808,230,3,Casual,Burgundy,Plain,Crop,Tank,Notched,,,,Lettuce Trim,Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
505,swpants04201125616,High Waist Stitch Trim Jogger Jeans,21.0,36,0,0,0,0,2,0,0,0,36,0,25,,Black,,Long,Jogger,,,,,"Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,Zipper Fly,Natural,,,,,,,,,,,
506,swvest07201022447,SHEIN Leopard Scoop Neck Crop Tank Top,1.99,37,0,0,0,0,0,0,1,0,36,6,2,Sexy,Multicolor,Leopard,Crop,Tank,Scoop Neck,,,,,Summer,"10% Spandex, 90% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
507,swvest44201022642,Rib-knit Scoop Neck Tank Top,4.0,111,111,18,1,0,2,1,7,2,99,14,4,Basics,White,Plain,Crop,Tank,Scoop Neck,,,,Rib-Knit,Summer,"35% Cotton, 65% Polyester",Cotton Blends,High Stretch,No,Slim Fit,,,,,,,,,,,No,,
508,swvest44201203249,Rib-knit Scoop Neck Tank Top,4.0,111,2,1,1,0,2,1,7,2,99,14,4,Basics,Apricot,Plain,Crop,Tank,Scoop Neck,,,,Rib-Knit,Summer,"35% Cotton, 65% Polyester",Polyester,"Slight Stretch, High Stretch",No,Slim Fit,,,,,,,,,,,No,,
509,swvest44201203360,Rib-knit Scoop Neck Tank Top,4.0,111,2,1,1,0,2,1,7,2,99,14,4,Basics,Redwood,Plain,Crop,Tank,Scoop Neck,,,,Rib-Knit,Summer,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,No,,
510,swvest44201203198,Rib-knit Scoop Neck Tank Top,4.0,111,2,1,1,0,2,1,7,2,99,14,4,Basics,Dusty Blue,Plain,Crop,Tank,Scoop Neck,,,,Rib-Knit,Summer,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,No,,
511,swvest44201203706,Rib-knit Scoop Neck Tank Top,4.0,111,2,1,1,0,2,1,7,2,99,14,4,Basics,Black,Plain,Crop,Tank,Scoop Neck,,,,Rib-Knit,Summer,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
512,swdress07201106057,SHEIN Ruched Drawstring Side Geo Print Bodycon Dress,6.0,20,0,0,0,0,0,0,0,0,20,3,7,Casual,Multicolor,Geometric,Mini,Bodycon,Round Neck,Long Sleeve,Regular Sleeve,,"Ruched, Drawstring",Spring/Fall,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Slim Fit,,High Waist,,,,,,,Pencil,,,,
513,swtee07201027152,SHEIN Cold Shoulder Asymmetrical Hem Contrast Stitch Top,3.99,791,5,1,10,0,17,5,40,10,720,145,4,Sexy,Black,,Crop,,"Cold Shoulder, Scoop Neck",Long Sleeve,Regular Sleeve,Pullovers,Cut Out,Spring/Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
514,swtee07201118590,SHEIN Cold Shoulder Asymmetrical Hem Contrast Stitch Top,2.99,791,5,1,10,0,17,5,40,10,720,145,3,Casual,Dark Grey,,Crop,,Cold Shoulder,Long Sleeve,Regular Sleeve,Pullovers,Cut Out,Spring/Summer,"3% Spandex, 97% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
515,swtee07201118479,SHEIN Cold Shoulder Asymmetrical Hem Contrast Stitch Top,3.99,791,5,1,10,0,17,5,40,10,720,145,4,Casual,White,,Crop,,Cold Shoulder,Long Sleeve,Regular Sleeve,Pullovers,Cut Out,Spring/Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
516,swskirt07201020166,SHEIN Pleated Skirt With Chain,15.0,50,50,6,4,0,3,0,5,0,39,6,18,Preppy,Black,Plain,Mini,Pleated,,,,,"Pleated, Chain, Zipper",Summer,100% Polyester,Polyester,Non-Stretch,No,,,High Waist,,,,,,,,,,,
517,swtee07200902182,SHEIN Ribbed Bust Cutout Form-Fitting Top,5.99,7659,21,5,37,11,111,31,209,70,7281,2768,7,Casual,Black,Plain,Regular,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Cut Out, Lettuce Trim, Rib-Knit",Spring/Fall,100% Cotton,Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
