,SKU,Item NamePrice,Reviews Num,1 Star Reviews,1 Star Images,2 Stars Reviews,2 Stars Images,3 Stars Reviews,3 Stars Images,4 Stars Reviews,4 Stars Images,5 Stars Reviews,5 Stars Images,Points Earnning,Style,Color,Pattern Type,Length,Type,Neckline,Sleeve Length,Sleeve Type,Placket Type,Details,Season,Composition,Material,Fabric,Sheer,Fit Type,Closure Type,Waist Line,Panty Type,Body,Chest pad,Bra Type,Bottom Type,Item Name,Price,Placket,Belt,Hem Shaped,Top Type,Arabian Clothing
393,swjacket04200917079,,222,0,0,2,0,3,2,14,7,203,44,9,Casual,Grey,Plain,Crop,Teddy,Stand Collar,Long Sleeve,Drop Shoulder,,Zipper,Fall/Winter,"95% Polyester, 5% Spandex",Shearling,Slight Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Zip Up Teddy Crop Jacket,8.0,Zipper,,,,
394,swdress23200930193,,274,3,1,1,0,5,2,16,3,249,66,19,Elegant,Multicolor,Ditsy Floral,Long,A Line,Round Neck,Long Sleeve,Leg-of-mutton Sleeve,,"Frill, Ruffle Hem, Shirred",Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,Ditsy Floral Ruffle Hem Leg-of-mutton Sleeve Dress Without Belt,16.0,,,Flounce,,
395,swdress07200601086,,10000,0,0,0,0,0,0,528,235,9472,3458,7,Sexy,Baby Blue,Plaid,Mini,Bodycon,Spaghetti Strap,Sleeveless,,,Split,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,Natural,,,,,,SHEIN Split Side Fitted Cami Dress,6.0,,,Slit,,
396,swdress07200813413,,10000,0,0,0,0,0,0,528,235,9472,3458,7,Sexy,Lilac Purple,Plaid,Mini,Bodycon,Spaghetti Strap,,,,Split,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,Natural,,,,,,SHEIN Plaid Cami Bodycon Mini Dress,6.0,,,Pencil,,
397,swdress07200827694,,10000,0,0,0,0,0,0,528,235,9472,3458,6,Casual,Black and White,Plaid,Short,Bodycon,Spaghetti Strap,Sleeveless,,,Split,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,Natural,,,,,,SHEIN Split Hem Plaid Dress,5.0,,,Pencil,,
398,swdress07201216053,,10000,0,0,0,0,0,0,528,235,9472,3458,7,Elegant,"Yellow, Bright",Plaid,Mini,Bodycon,Spaghetti Strap,Sleeveless,,,Split,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,Natural,,,,,,SHEIN Split Hem Plaid Dress,6.0,,,Slit,,
399,swvest07201203872,,28,0,0,0,0,0,0,1,0,27,2,6,Casual,Black and White,Zebra Stripe,Crop,Tank,Round Neck,,,,,Summer,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Zebra Print Stitch Detail Tank Top,5.0,,,,,
400,swtee04200902939,,302,0,0,2,0,5,2,21,4,274,67,7,Casual,Black,Plain,Regular,,Stand Collar,Long Sleeve,Regular Sleeve,Half Placket,Zipper,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,High Stretch,No,Slim Fit,,,,,,,,Zip Half Placket Slim Tee,5.99,,,,,
401,swdress07201123530,,7,0,0,0,0,0,0,0,0,7,1,19,Elegant,Khaki,Plain,Short,Smock,Off the Shoulder,Long Sleeve,Flounce Sleeve,,"Frill, Ruffle Hem, Belted",Spring/Summer,100% Cotton,Cotton,Non-Stretch,No,Regular Fit,,Natural,,,,,,SHEIN Off Shoulder Ruffle Hem Belted Dress,16.0,,Yes,Flounce,,
402,swtee07200917932,,4468,33,7,46,8,114,23,172,44,4103,1634,6,Elegant,Maroon,Plain,Regular,,Scoop Neck,Long Sleeve,Regular Sleeve,Pullovers,Scallop,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Scallop Edge Solid Top,4.99,,,,,
403,swtee07201008618,,4468,33,7,46,8,114,23,172,44,4103,1634,4,Elegant,Black,Plain,Regular,,Scoop Neck,Long Sleeve,Regular Sleeve,Pullovers,Scallop,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Scallop Edge Solid Top,3.99,,,,,
404,swtee07201008414,,4468,33,7,46,8,114,23,172,44,4103,1634,6,Elegant,Rust Brown,Plain,Regular,,Scoop Neck,Long Sleeve,Regular Sleeve,Pullovers,Scallop,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Scallop Edge Solid Top,4.99,,,,,
405,swtee07201102623,,4468,33,7,46,8,114,23,172,44,4103,1634,6,Elegant,Dark Green,Plain,Regular,,Scoop Neck,Long Sleeve,Regular Sleeve,Pullovers,Scallop,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Scallop Edge Solid Top,4.99,,,,,
406,swtee07201212486,,4468,33,7,46,8,114,23,172,44,4103,1634,6,Elegant,Royal Blue,Plain,Regular,,Scoop Neck,Long Sleeve,Regular Sleeve,Pullovers,Scallop,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Scallop Edge Solid Top,4.99,,,,,
407,swvest07201204477,,76,0,0,0,0,5,0,10,2,63,6,6,Casual,Multicolor,Tie Dye,Crop,Cami,Spaghetti Strap,,,,"Asymmetrical, Rib-Knit",Summer,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Tie Dye Cami Top,5.0,,,Asymmetrical,,
408,swvest07201229871,,76,0,0,0,0,5,0,10,2,63,6,6,Casual,Multicolor,Tie Dye,Crop,Cami,Spaghetti Strap,,,,"Asymmetrical, Rib-Knit",Summer,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Tie Dye Cami Top,5.0,,,Asymmetrical,,
409,swvest07201229578,,76,0,0,0,0,5,0,10,2,63,6,6,Casual,Multicolor,Tie Dye,Crop,Cami,Spaghetti Strap,,,,"Asymmetrical, Rib-Knit",Summer,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Tie Dye Cami Top,5.0,,,Asymmetrical,,
410,swsweatsh07200723372,,6795,43,4,85,13,280,46,571,123,5816,1259,12,Casual,Black,"Cartoon, Halloween",Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,"5% Spandex, 30% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Skull Print Drop Shoulder Pullover,9.99,,,,,
411,swsweatsh07200707240,,6795,43,4,85,13,280,46,571,123,5816,1259,12,Casual,Grey,Halloween,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,"5% Spandex, 30% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Drop Shoulder Skull Print Pullover,9.99,,,,,
412,swsweatsh07200723979,,6795,43,4,85,13,280,46,571,123,5816,1259,12,Casual,"Pastel, Mint Green",Halloween,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring,"5% Spandex, 30% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Skull Print Drop Shoulder Pullover,9.99,,,,,
413,swsweatsh07200723974,,6796,43,4,85,13,280,46,6796,1446,1,1260,12,Casual,Lilac Purple,"Cartoon, Halloween",Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring,"5% Spandex, 30% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Skull Print Drop Shoulder Pullover,9.99,,,,,
414,swsweatsh07200723927,,6795,43,4,85,13,280,46,571,123,5816,1259,7,Casual,Dusty Pink,Halloween,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring,"5% Spandex, 30% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Skull Print Drop Shoulder Pullover,6.49,,,,,
415,swsweatsh07200723234,,6795,43,4,85,13,280,46,571,123,5816,1259,12,Casual,White,Halloween,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring,"5% Spandex, 30% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Skull Print Drop Shoulder Pullover,9.99,,,,,
416,swsweater23201109510,,549,0,0,4,0,5,1,21,7,519,117,16,Casual,Multicolor,Colorblock,Regular,Pullovers,High Neck,Long Sleeve,Drop Shoulder,Pullovers,,Fall/Winter,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Cut And Sew Turtleneck Sweater,13.49,,,,,
417,swsweater23200929233,,549,0,0,4,0,5,1,21,7,519,117,24,Casual,Multicolor,Colorblock,Regular,Pullovers,High Neck,Long Sleeve,Drop Shoulder,Pullovers,,Fall/Winter,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Cut And Sew Turtleneck Sweater,20.0,,,,,
418,swsweater23201125277,,549,0,0,4,0,5,1,21,7,519,117,16,Casual,Multicolor,Colorblock,Regular,Pullovers,High Neck,Long Sleeve,Drop Shoulder,Pullovers,,Fall/Winter,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Cut And Sew Turtleneck Sweater,13.49,,,,,
419,swsweater23201126917,,549,0,0,4,0,5,1,21,7,519,117,16,Casual,Multicolor,Colorblock,Regular,Pullovers,High Neck,Long Sleeve,Drop Shoulder,Pullovers,,Fall/Winter,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Cut And Sew Turtleneck Sweater,13.49,,,,,
420,swouter03200826540,,365,0,0,1,0,1,1,16,7,347,57,21,Casual,Black,Geometric,Regular,Cardigan,V neck,Long Sleeve,Regular Sleeve,,Button Front,Spring/Fall,"20% Nylon, 30% Polyester, 50% Viscose",Viscose,Slight Stretch,No,Regular Fit,,,,,,,,Argyle Button Front Cardigan,18.0,,,,,
421,swtop07200316537,,5496,29,9,69,13,194,37,375,97,4830,1210,8,Glamorous,Black,Plain,Crop,Cami,Spaghetti Strap,,,,Contrast Lace,All,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Lace Trim Hook and Eye Front Bustier Cami Top,7.0,,,,,
422,swtop07200603869,,5496,29,9,69,13,194,37,375,97,4830,1210,8,Casual,White,Plain,Crop,Cami,Spaghetti Strap,,,,"Contrast Lace, Button Front",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Lace Trim Hook and Eye Front Bustier Cami Top,7.0,,,,,
423,swvest07201223680,,9,0,0,0,0,1,0,0,0,10,0,4,Casual,Multicolor,"Letter, Patchwork",Crop,Cami,Spaghetti Strap,,,,Lettuce Trim,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Lettuce Trim Patchwork Crop Cami Top,4.0,,,,,
424,swdress07200820940,,3194,29,6,31,7,91,25,265,77,2778,933,18,Elegant,Black and White,,Short,Pinafore,Scoop Neck,Sleeveless,,,"Zipper, Button Front",Spring/Fall,100% Polyester,Tweed,Non-Stretch,No,Regular Fit,,High Waist,,,,,,SHEIN Tweed Pleated Mini Overall Dress,15.0,,,Flared,,
425,swdress07200917552,,3194,29,6,31,7,91,25,265,77,2778,933,19,Preppy,Red and White,Plaid,Short,Pinafore,Scoop Neck,Sleeveless,,,"Zipper, Button Front",Spring/Fall,100% Polyester,Tweed,Non-Stretch,No,Regular Fit,,High Waist,,,,,,SHEIN Button Front Plaid Tweed Dress,16.0,,,Flared,,
426,swdress07201102536,,3194,29,6,31,7,91,25,265,77,2778,933,18,Elegant,Multicolor,,Short,Pinafore,Scoop Neck,Sleeveless,,,"Zipper, Button Front",Spring/Fall,100% Polyester,Tweed,Non-Stretch,No,Regular Fit,,High Waist,,,,,,SHEIN Button Front Tweed Sleeveless Dress,15.0,,,Flared,,
427,swdress07201102029,,3194,29,6,31,7,91,25,265,77,2778,933,21,Elegant,Multicolor,,Short,Pinafore,Scoop Neck,Sleeveless,,,"Zipper, Button Front",Spring/Fall,100% Polyester,Tweed,Non-Stretch,No,Regular Fit,,High Waist,,,,,,SHEIN Button Front Tweed Sleeveless Dress,18.0,,,Flared,,
428,swsweatsh07201209921,,0,0,0,0,0,0,0,0,0,0,0,24,Sporty,"Pastel, Dusty Pink",Slogan,Regular,Pullovers,Hooded,Long Sleeve,Raglan Sleeve,,"Drawstring, Pocket",Spring,100% Cotton,Cotton,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN 1pc Slogan Graphic Drawstring Hoodie,19.99,,,,,
429,swsweatsh24201229744,,4,0,0,0,0,0,0,0,0,4,0,12,Casual,Dark Green,Letter,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Letter Graphic Drawstring Hoodie,9.99,,,,,
430,swsweatsh24201229838,,4,0,0,0,0,0,0,0,0,4,0,12,Casual,Grey,Letter,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Fall/Winter,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Letter Graphic Thermal Lined Drawstring Hoodie,9.99,,,,,
431,swsweatsh24201229049,,4,0,0,0,0,0,0,0,0,4,0,12,Casual,Khaki,Letter,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Fall/Winter,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Letter Graphic Thermal Lined Drawstring Hoodie,9.99,,,,,
432,swsweatsh24201229202,,4,0,0,0,0,0,0,0,0,4,0,12,Casual,Black,Letter,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Letter Graphic Drawstring Hoodie,9.99,,,,,
433,swsweatsh24201229528,,4,0,0,0,0,0,0,0,0,4,0,12,Casual,Baby Blue,Letter,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Spring,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Letter Graphic Drawstring Hoodie,9.99,,,,,
434,swsweatsh24201229053,,4,0,0,0,0,0,0,0,0,4,0,12,Casual,Burgundy,Letter,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Letter Graphic Drawstring Hoodie,9.99,,,,,
435,swdress07201015315,,8,0,0,0,0,0,0,0,0,9,1,10,Casual,Multicolor,Colorblock,Short,Tee,Funnel Neck,Long Sleeve,Drop Shoulder,,Rib-Knit,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,,Natural,,,,,,SHEIN Drop Shoulder Color Block Dress,8.49,,,Straight,,
436,swtee04200427935,,2810,12,1,21,4,72,13,157,38,2555,639,9,Casual,White,"Letter, Animal",Long,,Round Neck,Half Sleeve,Drop Shoulder,Pullovers,,Summer,"30% Spandex, 70% Polyester",Polyester,High Stretch,No,Oversized,,,,,,,,Chinese Character and Dragon Print Dropped Shoulder Tee,7.99,,,,,
437,swtee04201104716,,3,0,0,0,0,0,0,1,0,2,0,9,Casual,Camel,Plain,Crop,,Scoop Neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Scoop Neck Rib-knit Slim Crop Tee,7.99,,,,,
438,swsweater04200629665,,10000,0,0,0,0,0,0,782,250,9218,2215,15,Casual,Grey,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Raglan Sleeve,Pullovers,Rib-Knit,Spring/Fall,100% Polyester,Polyester,High Stretch,No,Regular Fit,,,,,,,,Solid Raglan Sleeve Sweater,13.0,,,,,
439,swsweater23200824748,,10000,0,0,0,0,0,0,782,250,9218,2215,20,Casual,Dusty Pink,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Raglan Sleeve,Pullovers,,Spring,100% Polyester,Polyester,High Stretch,No,Regular Fit,,,,,,,,Solid Raglan Sleeve Sweater,17.0,,,,,
440,swsweater23200824303,,10000,0,0,0,0,0,0,782,250,9218,2215,19,Casual,Coffee Brown,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Raglan Sleeve,Pullovers,Rib-Knit,Spring/Fall,100% Polyester,Polyester,High Stretch,No,Regular Fit,,,,,,,,Solid Raglan Sleeve Rib-knit Sweater,16.0,,,,,
441,swsweater23200824986,,10000,0,0,0,0,0,0,782,250,9218,2215,18,Casual,Army Green,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Raglan Sleeve,Pullovers,Rib-Knit,Spring/Fall,100% Polyester,Polyester,High Stretch,No,Regular Fit,,,,,,,,Solid Raglan Sleeve Rib-knit Sweater,15.0,,,,,
442,swsweater23200824591,,10000,0,0,0,0,0,0,782,250,9218,2215,18,Casual,Black,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Raglan Sleeve,Pullovers,Rib-Knit,Spring/Fall,100% Polyester,Polyester,High Stretch,No,Regular Fit,,,,,,,,Solid Raglan Sleeve Rib-knit Sweater,15.0,,,,,
443,swsweater23200824645,,10000,0,0,0,0,0,0,782,250,9218,2215,18,Casual,Burgundy,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Raglan Sleeve,Pullovers,Rib-Knit,Spring/Fall,100% Polyester,Polyester,High Stretch,No,Regular Fit,,,,,,,,Ribbed Long Raglan Sleeve Sweater,15.0,,,,,
444,swblouse07201104622,,983,8,1,8,1,23,2,26,6,918,181,10,Elegant,Khaki,Scarf Print,Long,Tunic,Collar,Long Sleeve,Drop Shoulder,Placket,"Belted, High Low, Button Front",Spring/Fall,"20% Cotton, 80% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Solid Blouse With Scarf Print Belt,9.0,,Yes,Asymmetrical,,Yes
445,swblouse07200813270,,983,8,1,8,1,23,2,26,6,918,181,18,Elegant,White,Scarf Print,Long,Tunic,Collar,Long Sleeve,Drop Shoulder,Placket,"Belted, High Low, Button Front",Spring/Fall,"20% Cotton, 80% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Solid Blouse With Scarf Print Belt,15.0,,Yes,Asymmetrical,,Yes
446,swblouse07200930463,,983,8,1,8,1,23,2,26,6,918,181,19,Elegant,Black,"Floral, Chain Print",Long,Tunic,Collar,Long Sleeve,Drop Shoulder,Placket,"Belted, High Low, Button Front",Spring,"20% Cotton, 80% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Solid Blouse With Scarf Print Belt,16.0,,Yes,Asymmetrical,,Yes
447,swblouse07200930414,,983,8,1,8,1,23,2,0,0,918,181,15,Elegant,Baby Blue,"Floral, Chain Print",Long,Tunic,Collar,Long Sleeve,Drop Shoulder,Placket,"Belted, High Low, Button Front",Spring,"20% Cotton, 80% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Solid Blouse With Scarf Print Belt,13.0,,Yes,Asymmetrical,,Yes
448,swblouse07200930207,,983,8,1,8,1,23,2,26,6,918,181,11,Elegant,Baby Pink,"Floral, Chain Print",Long,Tunic,Collar,Long Sleeve,Drop Shoulder,Placket,"Belted, High Low, Button Front",Spring,"20% Cotton, 80% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Solid Blouse With Scarf Print Belt,9.49,,Yes,,,Yes
449,swblouse07201104310,,983,0,0,8,1,23,2,26,6,918,181,15,Elegant,Mustard Yellow,Scarf Print,Long,Tunic,Collar,Long Sleeve,Drop Shoulder,Placket,"Belted, High Low, Button Front",Spring/Fall,"20% Cotton, 80% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Solid Blouse With Scarf Print Belt,12.49,,Yes,Asymmetrical,,Yes
450,swpants04201014575,,1061,11,2,9,1,33,8,36,12,973,268,21,,Black,Plain,Cropped,Skinny,,,,,"Ripped, Raw Hem, Button, Pocket, Zipper",,"2% Spandex, 85% Cotton, 13% Polyester",Denim,Slight Stretch,No,Skinny,Zipper Fly,Natural,,,,,,High-Waisted Distressed Raw Hem Skinny Jeans,18.0,,,,,
451,swpants04200318812,,1061,11,2,9,1,33,8,36,12,973,268,23,,White,Plain,Long,Skinny,,,,,"Ripped, Raw Hem, Button, Pocket, Zipper",,"2% Spandex, 85% Cotton, 13% Polyester",Denim,Slight Stretch,No,Skinny,"Button Fly, Zipper Fly",Natural,,,,,,High-Waisted Distressed Raw Hem Skinny Jeans,19.0,,,,,
452,swpants07201214607,,0,0,0,0,0,0,0,0,0,0,0,17,Sporty,Light Grey,Plain,Long,Wide Leg,,,,,Drawstring,All,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Loose,Drawstring Waist,High Waist,,,,,,SHEIN Drawstring Waist Solid Palazzo Joggers,14.0,,,,,
453,swvest07200624939,,2056,18,3,21,3,84,26,183,57,1750,535,4,Casual,Blue and White,Tie Dye,Crop,Tank,Square Neck,,,,,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Tie Dye Crop Tank Top,4.0,,,,,
454,swdress07200806038,,3959,13,3,31,7,87,19,210,60,3619,933,10,Sexy,Dusty Pink,Plain,Short,Cami,Spaghetti Strap,Sleeveless,,,"Backless, Criss Cross",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,,High Waist,,,,,,SHEIN Crisscross Open Back Solid Dress,9.0,,,Flared,,
455,swdress07200418641,,3959,13,3,31,7,87,19,210,60,3619,933,10,Sexy,Black,Plain,Short,Fit and Flare,Spaghetti Strap,Sleeveless,,,"Backless, Criss Cross",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,,High Waist,,,,,,SHEIN Crisscross Open Back Fit and Flare Dress,9.0,,,Flared,,
456,swdress07200526026,,3959,13,3,31,7,87,19,210,60,3619,933,10,Sexy,Navy Blue,Plain,Short,Cami,Spaghetti Strap,Sleeveless,,,"Backless, Criss Cross",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,,High Waist,,,,,,SHEIN Crisscross Open Back Solid Cami Dress,9.0,,,Flared,,
457,swdress07200711328,,3959,13,3,31,7,87,19,210,60,3619,933,10,Sexy,Purple,Plain,Short,Cami,Spaghetti Strap,Sleeveless,,,"Backless, Criss Cross",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,,High Waist,,,,,,SHEIN Crisscross Open Back Cami Dress,9.0,,,Flared,,
458,swdress23201128754,,1,0,0,0,0,0,0,0,0,1,0,29,Preppy,Multicolor,Plaid,Short,Shirt,Collar,Long Sleeve,Regular Sleeve,,"Ruffle, Ruffle Hem, Belted, Button Front",Spring/Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,Plaid Ruffle Trim Belted Shirt Dress,24.0,,Yes,Flounce,,
459,swsweatsh24201127353,,16,0,0,0,0,0,0,1,0,16,1,10,Casual,Grey,"Letter, Tropical",Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Fall/Winter,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Graphic Print Kangaroo Pocket Thermal Lined Hoodie,8.99,,,,,
460,swtee07201110653,,1,0,0,0,0,0,0,0,0,1,0,4,Elegant,Yellow,Zebra Stripe,Regular,,One Shoulder,Extra-Long Sleeve,Regular Sleeve,Pullovers,,Spring/Summer,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN One Shoulder Zebra Stripe Slim Tee,3.99,,,,,
461,swtee04200714683,,2352,6,1,15,4,44,12,113,27,2174,691,18,Sexy,Black and White,Zebra Stripe,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Backless, Criss Cross, Tie Front",Spring/Summer,100% Polyester,Polyester,High Stretch,No,Regular Fit,,,,,,,,Mock Neck Tie Front Backless Zebra Stripe Crop Tee,14.99,,,,,
462,swtee04201007387,,2352,6,1,15,4,44,12,113,27,2174,691,5,Sexy,Multicolor,Zebra Stripe,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Backless, Tie Front",Spring/Summer,100% Polyester,Polyester,High Stretch,No,Slim Fit,,,,,,,,Mock Neck Tie Front Backless Zebra Stripe Crop Tee,4.5,,,,,
463,swvest07201118243,,3,0,0,0,0,1,0,0,0,4,0,9,Casual,Multicolor,All Over Print,Regular,Tank,V neck,,,,,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Geo Print V-Neck Sweater Vest,8.0,,,,,
464,swpants04200730634,,5632,131,21,171,24,365,65,538,116,4427,916,17,,Grey,Plain,Long,,,,,,Pocket,,"50% Polyester, 50% Cotton",Cotton,Non-Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,Slant Pocket Solid Pants,14.0,,,,,
465,swpants04200622717,,5632,131,21,171,24,365,65,538,116,4427,916,18,,Apricot,Plain,Long,,,,,,Pocket,,"50% Polyester, 50% Cotton",Cotton,Non-Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,Solid Carrot Pants,15.0,,,,,
466,swpants04200730938,,5632,131,21,171,24,365,65,538,116,4427,916,18,,Royal Blue,Plain,Long,,,,,,Pocket,All,"50% Polyester, 50% Cotton",Cotton,Non-Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,High Waist Solid Sweatpants,15.0,,,,,
467,swpants04200903206,,5632,131,21,0,0,365,65,538,116,4427,916,17,,Navy Blue,Plain,Cropped,,,,,,Pocket,All,"50% Polyester, 50% Cotton",Cotton,Non-Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,Solid Elastic Waist Sweatpants,14.0,,,,,
468,swpants04200903219,,5632,131,21,171,24,365,65,538,116,4427,916,10,,Burgundy,Plain,Cropped,,,,,,Pocket,All,"50% Polyester, 50% Cotton",Cotton,Non-Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,Solid Elastic Waist Sweatpants,9.0,,,,,
469,swpants04200903891,,5632,0,0,171,24,365,65,538,116,4427,916,10,,Mocha Brown,Plain,Cropped,,,,,,Pocket,All,"50% Polyester, 50% Cotton",Cotton,Non-Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,Solid Elastic Waist Sweatpants,9.0,,,,,
470,swpants00200722552,,1931,18,3,30,5,73,11,179,43,0,0,24,,White,Plain,Long,Straight Leg,,,,,"Button, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,Solid High Waist Straight Leg Jeans,20.0,,,,,
471,swpants00200917258,,1931,18,3,30,5,73,11,179,43,1632,375,25,,Black,Plain,Long,Straight Leg,,,,,"Button, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,Solid High Waist Straight Leg Jeans,21.0,,,,,
