,SKU,Item NamePrice,Reviews Num,1 Star Reviews,1 Star Images,2 Stars Reviews,2 Stars Images,3 Stars Reviews,3 Stars Images,4 Stars Reviews,4 Stars Images,5 Stars Reviews,5 Stars Images,Points Earnning,Style,Color,Pattern Type,Length,Type,Neckline,Sleeve Length,Sleeve Type,Placket Type,Details,Season,Composition,Material,Fabric,Sheer,Fit Type,Closure Type,Waist Line,Panty Type,Body,Chest pad,Bra Type,Bottom Type,Item Name,Price,Hem Shaped,Placket,Belt,Top Type,Arabian Clothing
590,swtee07201112176,,924,9,2,18,8,50,11,78,25,770,192,6,Casual,White,Plain,Regular,,V neck,Long Sleeve,Regular Sleeve,Pullovers,"Wrap, Rib-Knit",Spring/Fall,"5% Spandex, 25% Viscose, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Surplice Neck Rib-knit Slim Tee,4.99,,,,,
591,swblouse03200924369,,1464,8,0,1464,402,40,7,61,20,1349,375,13,Casual,Red,Plain,Long,Top,V neck,Long Sleeve,Bishop Sleeve,Pullovers,,Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,V Neck Lantern Sleeve Solid Blouse,11.0,,,,,
592,swblouse44201027642,,1464,8,0,6,0,40,7,61,20,1349,375,13,Casual,Royal Blue,Plain,Long,Top,V neck,Long Sleeve,Bishop Sleeve,Pullovers,,Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,V Neck Lantern Sleeve Solid Blouse,11.0,,,,,
593,swblouse44201027070,,1464,8,0,6,0,40,7,61,20,1349,375,13,Casual,Dark Green,Plain,Long,Top,V neck,Long Sleeve,Bishop Sleeve,Pullovers,,Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,V Neck Lantern Sleeve Solid Blouse,11.0,,,,,
594,swblouse44201120710,,1464,8,0,6,0,40,7,61,20,1349,375,10,Casual,Brown,Plain,Long,Top,V neck,Long Sleeve,Bishop Sleeve,Pullovers,,Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,V Neck Lantern Sleeve Solid Blouse,8.49,,,,,
595,swblouse44201120939,,1464,8,0,6,0,40,7,61,20,1349,375,13,Casual,Maroon,Plain,Long,Top,V neck,Long Sleeve,Bishop Sleeve,Pullovers,,Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,V Neck Lantern Sleeve Solid Blouse,11.0,,,,,
596,swblouse44201120215,,1464,8,0,6,0,40,7,61,20,1349,375,13,Casual,Mustard Yellow,Plain,Long,Top,V neck,Long Sleeve,Bishop Sleeve,Pullovers,,Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,V Neck Lantern Sleeve Solid Blouse,11.0,,,,,
597,swskirt04200910232,,1052,9,2,11,5,36,9,63,20,933,294,15,Elegant,Black and White,Houndstooth,Mini,Pleated,,,,,Zipper,Spring/Summer/Fall,100% Polyester,Polyester,Non-Stretch,No,,,Natural,,,,,,Zip Side Houndstooth Pleated Skirt,13.0,,,,,
598,swskirt04201023168,,1052,9,2,11,5,36,9,63,20,933,294,15,Elegant,Coffee Brown,Houndstooth,Mini,Pleated,,,,,Zipper,Spring/Summer/Fall,100% Polyester,Polyester,Non-Stretch,No,,,Natural,,,,,,Zip Side Houndstooth Pleated Skirt,13.0,,,,,
599,swskirt04201023442,,1052,9,2,11,5,36,9,63,20,933,294,7,Elegant,Red,Houndstooth,Mini,Pleated,,,,,Zipper,Spring/Summer/Fall,100% Polyester,Polyester,Non-Stretch,No,,,Natural,,,,,,Zip Side Houndstooth Pleated Skirt,6.49,,,,,
600,swskirt04201023026,,1052,9,2,11,5,36,9,63,20,933,294,17,Elegant,Dark Grey,,Mini,Pleated,,,,,Zipper,Spring/Summer/Fall,100% Polyester,Polyester,Non-Stretch,No,,,High Waist,,,,,,Zip Side High Waist Pleated Skirt,14.0,,,,,
601,swblouse23200814465,,2111,33,5,33,7,102,15,128,23,1819,396,10,Elegant,Multicolor,Houndstooth,Regular,Top,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Frill, Shirred",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Houndstooth Long Peasant Sleeve Top,9.0,,,,,
602,swblouse23201103210,,2111,33,5,33,7,102,15,128,23,1819,396,13,Elegant,Multicolor,Houndstooth,Regular,Top,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Frill, Shirred",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Houndstooth Shirred Neck Blouse,11.0,,,,,
603,swjacket03201022066,,1295,5,0,7,1,19,6,40,20,1224,367,31,Casual,White,Plain,Regular,Padded ,Collar,Long Sleeve,Regular Sleeve,,"Pocket, Zipper",Fall/Winter,100% Polyester,Corduroy,Slight Stretch,No,Regular Fit,,,,,,,,Solid Zip Up Corduroy Jacket,26.0,,Zipper,,,
604,swjacket03200915526,,1295,5,0,7,1,0,0,40,20,1224,367,27,Casual,Coral Pink,Plain,Regular,Other,Collar,Long Sleeve,Regular Sleeve,,"Pocket, Zipper",Fall/Winter,100% Polyester,Corduroy,Slight Stretch,No,Regular Fit,,,,,,,,Solid Zip Up Corduroy Jacket,22.99,,Zipper,,,
605,swjacket03201022439,,1295,5,0,7,1,19,6,40,20,1224,367,31,Casual,Black,Plain,Regular,Padded ,Collar,Long Sleeve,Regular Sleeve,,"Pocket, Zipper",Fall/Winter,100% Polyester,Corduroy,Slight Stretch,No,Regular Fit,,,,,,,,Solid Zip Up Corduroy Jacket,26.0,,Zipper,,,
606,swdress23200902439,,743,7,2,10,2,40,16,63,16,623,151,17,Preppy,Black,Plain,Short,Pinafore,Straps,Sleeveless,,,Pocket,Spring/Fall,100% Polyester,Corduroy,Non-Stretch,No,Regular Fit,,Natural,,,,,,Corduroy Pocket Front Overall Dress,14.0,Straight,,,,
607,swdress23201026738,,743,7,2,10,2,40,16,63,16,623,151,17,Preppy,Brown,Plain,Short,Pinafore,Straps,Sleeveless,,,Pocket,Fall/Winter,100% Polyester,Corduroy,Non-Stretch,No,Regular Fit,,Natural,,,,,,Corduroy Pocket Front Overall Dress,14.0,Straight,,,,
608,swdress23201026067,,743,7,2,10,2,40,16,63,16,623,151,17,Preppy,Dusty Pink,Plain,Short,Pinafore,Straps,Sleeveless,,,Pocket,Spring/Fall,100% Polyester,Corduroy,Non-Stretch,No,Regular Fit,,Natural,,,,,,Corduroy Pocket Front Overall Dress,14.0,Straight,,,,
609,swdress23201026499,,743,7,2,10,2,40,16,63,16,623,151,17,Preppy,Maroon,Plain,Short,Pinafore,Straps,Sleeveless,,,Pocket,Fall/Winter,100% Polyester,Corduroy,Non-Stretch,No,Regular Fit,,Natural,,,,,,Corduroy Pocket Front Overall Dress,14.0,Straight,,,,
610,swpants04200818063,,298,0,0,7,1,15,6,20,6,256,67,24,,Dark Grey,Plain,Long,Wide Leg,,,,,"Ripped, Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Loose,Zipper Fly,High Waist,,,,,,High Waist Ripped Wide Leg Jeans Without Belt,20.0,,,No,,
611,swpants04200910944,,142,0,0,3,1,1,1,8,1,130,17,26,,Light Wash,Plain,Long,Wide Leg,,,,,"Ripped, Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Loose,Zipper Fly,High Waist,,,,,,High Waist Slant Pocket Ripped Wide Jeans,22.0,,,,,
612,swsweatsh23200928806,,2371,19,5,25,8,52,5,92,23,2185,386,24,Casual,Black,"Letter, Graphic",Long,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Spring/Fall,"40% Cotton, 60% Polyester",Polyester,Non-Stretch,No,Oversized,,,,,,,,Wing And Letter Graphic Oversized Hoodie,19.99,,,,,
613,swsweatsh23201019531,,2371,19,5,25,8,52,5,92,23,2185,386,24,Casual,Light Grey,"Letter, Graphic",Long,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Spring/Fall,"40% Cotton, 60% Polyester",Polyester,Non-Stretch,No,Oversized,,,,,,,,Letter And Wings Print Drawstring Hoodie,19.99,,,,,
614,swsweatsh23201019061,,2371,19,5,25,8,52,5,92,23,2185,386,24,Casual,White,"Letter, Graphic",Long,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Spring/Fall,"40% Cotton, 60% Polyester",Polyester,Non-Stretch,No,Oversized,,,,,,,,Wing And Letter Graphic Oversized Hoodie,19.99,,,,,
615,swsweatsh23201019515,,2371,19,5,25,8,52,5,92,23,2185,386,24,Casual,Dark Grey,"Letter, Graphic",Long,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Spring/Fall,"40% Cotton, 60% Polyester",Polyester,Non-Stretch,No,Oversized,,,,,,,,Letter And Wings Print Drawstring Hoodie,19.99,,,,,
616,swtop07200903024,,3965,27,3,44,6,113,36,233,71,3556,1093,6,Casual,White,Plain,Crop,,V neck,Cap Sleeve,Regular Sleeve,Pullovers,"Criss Cross, Tie Back",Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Crisscross Tie Back Crop Top,5.0,,,Yes,,
617,swtop07200416860,,3965,27,3,44,6,113,36,233,71,3556,1093,6,Casual,Black,Plain,Crop,,,Cap Sleeve,Regular Sleeve,Placket,"Criss Cross, Tie Back, Wrap",Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Solid Crisscross Self-Tie Crop Top,5.0,,,,,
618,swtop07200903085,,3965,27,3,44,6,113,36,233,71,3556,1093,6,Casual,Grey,Plain,Crop,,V neck,Cap Sleeve,Regular Sleeve,Pullovers,"Criss Cross, Tie Back",Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Crisscross Tie Back Crop Top,5.0,,,Yes,,
619,swblouse23201013954,,2955,25,8,34,8,92,22,147,26,2657,568,15,Casual,Apricot,Plain,Regular,Peplum,Notched,Long Sleeve,Bishop Sleeve,Pullovers,"Ruffle Hem, Frill",Spring,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Notched Neck Frill Trim Peplum Blouse,13.0,,,,,
620,swblouse23200701813,,2955,25,8,34,8,92,22,147,26,2657,568,15,Elegant,Black,Plain,Regular,Peplum,Notched,Long Sleeve,Bishop Sleeve,Pullovers,"Ruffle Hem, Frill",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Solid Notched Neck Frill Ruffle Hem Blouse,13.0,,,,,
621,swblouse07200924459,,177,1,1,4,0,20,5,6,2,0,0,9,Elegant,Black,Plain,Regular,Top,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,"Contrast Lace, Tie Back",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Eyelash Lace Tie Back Solid Top,8.0,,,,,
622,swvest07200831712,,8355,62,24,95,38,315,110,481,190,7403,2801,3,Casual,Black,Plain,Crop,Cami,Spaghetti Strap,,,,Rib-Knit,Summer,"5% Spandex, 95% Polyester",Polyester,High Stretch,No,Slim Fit,,,,,,,,SHEIN Rib-knit Solid Crop Cami Top,3.0,,,,,
623,swvest07200806723,,8355,62,24,95,38,315,110,481,190,7403,2801,3,Casual,Khaki,Plain,Crop,Cami,Spaghetti Strap,,,,Rib-Knit,Summer,"5% Spandex, 95% Polyester",Polyester,High Stretch,No,Slim Fit,,,,,,,,SHEIN Rib-knit Cami Top,3.0,,,,,
624,swvest07200831175,,8355,62,24,95,38,315,110,481,190,7403,2801,3,Casual,Mint Green,Plain,Crop,Cami,Spaghetti Strap,,,,Rib-Knit,Summer,"5% Spandex, 95% Polyester",Polyester,High Stretch,No,Slim Fit,,,,,,,,SHEIN Rib-knit Crop Cami Top,3.0,,,,,
625,swvest07200831418,,8355,62,24,95,38,315,110,481,190,7403,2801,3,Casual,Red,Plain,Crop,Cami,Spaghetti Strap,,,,Rib-Knit,Summer,"5% Spandex, 95% Polyester",Polyester,High Stretch,No,Slim Fit,,,,,,,,SHEIN Rib-knit Solid Crop Cami Top,3.0,,,,,
626,swvest07200831050,,8355,62,24,95,38,315,110,481,190,7403,2801,3,Basics,Rust Brown,Plain,Crop,Cami,Spaghetti Strap,,,,Rib-Knit,Summer,"5% Spandex, 95% Polyester",Polyester,High Stretch,No,Slim Fit,,,,,,,,SHEIN Rib-knit Solid Crop Cami Top,3.0,,,,,
627,swvest07200831087,,8355,62,24,95,38,315,110,481,190,7403,2801,3,Basics,Light Grey,Plain,Crop,Cami,Spaghetti Strap,,,,Rib-Knit,Summer,"5% Spandex, 95% Polyester",Polyester,High Stretch,No,Slim Fit,,,,,,,,SHEIN Rib-knit Solid Crop Cami Top,3.0,,,,,
628,swleg07201016666,,35,2,0,1,0,1,0,1,0,30,4,9,Sporty,Dark Grey,Plain,Cropped,Regular,,,,,,All,"95% Polyester, 5% Spandex",Polyester,Slight Stretch,No,,,,,,,,,SHEIN Overlap Waist Solid Leggings,8.0,,,,,
629,swtee07200925793,,922,2,1,5,2,17,5,36,12,860,285,4,Casual,Black and White,Tie Dye,Crop,,One Shoulder,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Tie Dye One Shoulder Crop Tee,3.99,,,,,
630,swtee07201123114,,922,2,1,5,2,17,5,36,12,860,285,0,Casual,Multicolor,Tie Dye,Crop,,One Shoulder,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Tie Dye One Shoulder Crop Tee,1.99,,,,,
631,swtee07201123882,,922,2,1,5,2,17,5,36,12,860,285,4,Casual,Blue and White,Tie Dye,Crop,,One Shoulder,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Tie Dye One Shoulder Crop Tee,3.99,,,,,
632,swskirt07201224617,,2456,16,2,26,7,102,26,192,57,2121,577,10,Preppy,Multicolor,Tartan,Mini,Flared,,,,,"Lace Up, Pleated, Corset, Zipper",Summer,"20% Cotton, 80% Polyester",Polyester,Non-Stretch,No,,,High Waist,,,,,,SHEIN Corset Waist Tartan Skater Skirt,9.0,,,,,
633,swskirt07200608499,,2456,16,2,26,7,102,26,192,57,2121,577,10,Preppy,Pink,Tartan,Mini,Flared,,,,,"Lace Up, Pleated, Corset, Zipper",Summer,"20% Cotton, 80% Polyester",Polyester,Non-Stretch,No,,,High Waist,,,,,,SHEIN Corset Waist Tartan Skater Skirt,9.0,,,,,
634,swtee07200824088,,3536,10,1,0,0,35,8,101,26,3378,1032,6,Casual,Black,Plain,Regular,,One Shoulder,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,"95% Rayon, 5% Spandex",Rayon,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN BASICS One Shoulder Fitted Top,4.99,,,,,
635,swtee07200817624,,3536,10,1,12,1,35,8,101,26,3378,1032,4,Casual,Mocha Brown,Plain,Regular,,One Shoulder,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Summer,"95% Rayon, 5% Spandex",Rayon,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN BASICS One Shoulder Form Fitted Top,3.99,,,,,
636,swtee07200824901,,3536,10,1,12,1,35,8,101,26,3378,1032,6,Casual,Burgundy,Plain,Regular,,One Shoulder,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Summer,"95% Rayon, 5% Spandex",Rayon,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN BASICS One Shoulder Rib-knit Top,4.99,,,,,
637,swtee07200824981,,3536,10,1,12,1,35,8,101,26,3378,1032,6,Casual,White,Plain,Regular,,One Shoulder,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Summer,"95% Rayon, 5% Spandex",Rayon,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN BASICS One Shoulder Rib-knit Top,4.99,,,,,
638,swtee07200824638,,3536,10,1,12,1,35,8,101,26,3378,1032,6,Casual,Grey,Plain,Regular,,One Shoulder,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Summer,"95% Rayon, 5% Spandex",Rayon,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN BASICS One Shoulder Rib-knit Top,4.99,,,,,
639,swtee07200824670,,3536,10,1,12,1,35,8,101,26,3378,1032,6,Casual,Redwood,Plain,Regular,,One Shoulder,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Summer,"95% Rayon, 5% Spandex",Rayon,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN BASICS One Shoulder Fitted Top,4.99,,,,,
640,swtwop07201016552,,112,0,0,0,0,5,0,3,1,105,33,19,Sporty,Black,"Chevron, Leopard",,,Round Neck,Long Sleeve,Drop Shoulder,,Knot,Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Regular Fit,,,,,,,Leggings,SHEIN Leopard Chevron Pullover & Contrast Sideseam Leggings Set,16.0,,,,Sweatshirt,
641,swblouse00200909833,,459,4,1,6,0,11,5,25,2,413,83,17,Cute,White,Plain,Regular,Peplum,Deep V Neck,Long Sleeve,Regular Sleeve,Pullovers,"Ruffle, Ruffle Hem, Button Front, Eyelet Embroidery",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Button Front Schiffy Trim Babydoll Blouse,14.0,,,,,
642,swblouse00201020808,,459,4,1,6,0,11,5,25,2,413,83,9,Cute,Black,Plain,Regular,Peplum,Deep V Neck,Long Sleeve,Regular Sleeve,Pullovers,"Ruffle, Ruffle Hem, Button Front, Eyelet Embroidery",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Button Front Schiffy Trim Babydoll Blouse,8.0,,,,,
643,swtee07200910498,,977,14,1,15,3,52,20,52,11,844,176,4,Basics,White,Plain,Regular,,High Neck,Long Sleeve,Regular Sleeve,Pullovers,"Lettuce Trim, Rib-Knit",Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Turtle Neck Lettuce Trim Rib-knit Tee,3.99,,,,,
644,swblouse07200825390,,3476,10,4,30,5,67,18,145,46,3224,963,12,Elegant,White,Plain,Regular,Top,Round Neck,Long Sleeve,Bishop Sleeve,Pullovers,Knot,Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Solid Tie Cuff Top,10.0,,,,,
645,swblouse07200922323,,3476,10,4,30,5,67,18,145,46,3224,963,12,Elegant,Maroon,Plain,Regular,Top,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,"Button, Knot",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Solid Tie Cuff Top,10.0,,,,,
646,swblouse07200922768,,3476,10,4,30,5,67,18,145,46,3224,963,12,Elegant,Black,Plain,Regular,Top,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,"Button, Knot",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Keyhole Back Tied Cuff Solid Top,10.0,,,,,
647,swblouse07200923506,,3476,10,4,30,5,67,18,145,46,3224,963,12,Elegant,Khaki,Plain,Regular,Top,Round Neck,Long Sleeve,Bishop Sleeve,Pullovers,"Button, Knot",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Keyhole Back Tied Cuff Solid Top,10.0,,,,,
648,swblouse07200928678,,3476,10,4,30,5,67,18,145,46,3224,963,12,Elegant,Navy Blue,Plain,Regular,Top,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,"Button, Knot",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Solid Tie Cuff Top,10.0,,,,,
649,swblouse07201118001,,3476,10,4,30,5,67,18,145,46,3224,963,12,Elegant,Brown,Plain,Regular,Top,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,"Button, Knot",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Keyhole Back Tied Cuff Solid Top,10.0,,,,,
650,swsweater03200916564,,8814,46,17,0,0,151,25,401,142,8164,2575,10,Basics,Black,Plain,Regular,Basic Tops,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Fall,"60% Spandex, 40% Polyester",Spandex,High Stretch,No,Slim Fit,,,,,,,,Solid Mock Neck Ribbed Knit Sweater,9.0,,,,,
651,swsweater03200805797,,8814,46,17,52,10,151,25,401,142,8164,2575,10,Basics,Baby Pink,Plain,Regular,Basic Tops,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,"60% Spandex, 40% Polyester",Polyester,High Stretch,No,Slim Fit,,,,,,,,Solid Regular Sleeve Sweater,9.0,,,,,
652,swsweater03200916436,,8814,46,17,52,10,151,25,401,142,8164,2575,10,Elegant,Apricot,Plain,Regular,Basic Tops,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Fall,"60% Spandex, 40% Polyester",Spandex,High Stretch,No,Slim Fit,,,,,,,,Solid Mock Neck Ribbed Knit Sweater,9.0,,,,,
653,swsweater03200916706,,8814,46,17,52,10,151,25,401,142,8164,2575,10,Basics,Grey,Plain,Regular,Basic Tops,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Fall,"60% Spandex, 40% Polyester",Polyester,High Stretch,No,Slim Fit,,,,,,,,Solid Regular Sleeve Fitted Sweater,9.0,,,,,
654,swsweater03200916190,,8814,46,17,52,10,151,25,401,142,8164,2575,10,Basics,Dark Green,Plain,Regular,Basic Tops,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,"60% Spandex, 40% Polyester",Spandex,High Stretch,No,Slim Fit,,,,,,,,Solid Regular Sleeve Sweater,9.0,,,,,
655,swsweater03200916584,,8814,46,17,52,10,151,25,401,142,8164,2575,10,Basics,Red,Plain,Regular,Basic Tops,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Fall,"60% Spandex, 40% Polyester",Polyester,High Stretch,No,Slim Fit,,,,,,,,Solid Regular Sleeve Fitted Sweater,9.0,,,,,
656,swskirt07200925882,,992,4,0,4,1,22,5,41,20,925,356,10,Boho,Black and White,Ditsy Floral,Midi,Slit,,,,,"Drawstring, Ruched, Zipper, Split Thigh",Spring/Summer,100% Polyester,Polyester,Non-Stretch,No,,,High Waist,,,,,,SHEIN Split Thigh Ditsy Floral Skirt,9.0,,,,,
657,swskirt07201111155,,992,4,0,4,1,22,5,41,20,925,356,0,Boho,Green,Ditsy Floral,Midi,Slit,,,,,"Drawstring, Ruched, Zipper, Split Thigh",Spring/Summer,100% Polyester,Polyester,Non-Stretch,No,,,High Waist,,,,,,SHEIN Split Thigh Ditsy Floral Skirt,4.0,,,,,
658,swskirt07201111711,,992,4,0,4,1,22,5,41,20,925,356,9,Boho,Red,Ditsy Floral,Midi,Slit,,,,,"Drawstring, Ruched, Zipper, Split Thigh",Spring/Summer,100% Polyester,Polyester,Non-Stretch,No,,,High Waist,,,,,,SHEIN Split Thigh Ditsy Floral Skirt,8.0,,,,,
659,swblouse07200911744,,3738,37,14,34,13,88,21,123,54,3456,1147,7,Casual,Black,Plain,Regular,Top,Round Neck,Sleeveless,,Pullovers,,Summer,100% Polyester,Satin,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Solid Sleeveless Shoulder Pad Satin Top,6.0,,,,,
660,swblouse07200930031,,3738,37,14,34,13,88,21,123,54,3456,1147,7,Elegant,Maroon,Plain,Regular,Top,Round Neck,Sleeveless,,Pullovers,Button,Summer,100% Polyester,Satin,Non-Stretch,No,Oversized,,,,,,,,SHEIN Solid Sleeveless Shoulder Pad Satin Top,6.0,,,,,
661,swblouse07201205725,,3738,37,14,34,13,88,21,123,54,3456,1147,7,Casual,Dark Green,Plain,Regular,Top,Round Neck,Sleeveless,,Pullovers,Button,Summer,100% Polyester,Satin,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Solid Sleeveless Shoulder Pad Satin Top,6.0,,,,,
662,swblouse07201209699,,3738,37,14,34,13,88,21,123,54,3456,1147,7,Elegant,Royal Blue,Plain,Regular,Top,Round Neck,Sleeveless,,Pullovers,Button,Summer,100% Polyester,Satin,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Solid Sleeveless Shoulder Pad Satin Top,6.0,,,,,
663,swblouse07201209078,,3738,37,14,34,13,88,21,123,54,3456,1147,7,Elegant,Dusty Pink,Plain,Regular,Top,Round Neck,Sleeveless,,Pullovers,Button,Summer,100% Polyester,Satin,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Solid Sleeveless Shoulder Pad Satin Top,6.0,,,,,
664,swskirt07200926484,,2,0,0,0,0,0,0,0,0,3,0,7,Casual,Coral Orange,Plain,Mini,Straight,,,,,"Pocket, Button Front",Fall/Winter,"5% Spandex, 95% Polyester",Suede,Non-Stretch,No,,,High Waist,,,,,,SHEIN Button Front Suede Skirt,6.49,,,,,
665,swtop23201014512,,873,10,2,6,1,41,12,68,15,748,167,14,Casual,White,Plain,Regular,,Stand Collar,Long Sleeve,Puff Sleeve,Pullovers,"Contrast Lace, Rib-Knit",Spring/Summer,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Mock Neck Lace Sleeve Rib-knit Top,12.0,,,,,
666,swtop23201201711,,877,10,2,6,1,0,0,68,15,4,171,11,Elegant,Light Grey,Plain,Regular,,Stand Collar,Long Sleeve,Puff Sleeve,Pullovers,"Contrast Lace, Rib-Knit",Spring/Fall,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Mock Neck Lace Sleeve Rib-knit Top,9.49,,,,,
667,swtop23201201675,,873,10,2,6,1,41,12,68,15,748,167,14,Elegant,Baby Blue,Plain,Regular,,Stand Collar,Long Sleeve,Puff Sleeve,Pullovers,"Contrast Lace, Rib-Knit",Spring,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Mock Neck Lace Sleeve Rib-knit Top,12.0,,,,,
668,swtop23201201081,,873,10,2,6,1,41,12,68,15,748,167,9,Elegant,Khaki,Plain,Regular,,Stand Collar,Long Sleeve,Puff Sleeve,Pullovers,"Contrast Lace, Rib-Knit",Spring/Fall,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Mock Neck Lace Sleeve Rib-knit Top,7.49,,,,,
669,swtop23201201008,,873,10,2,6,1,41,12,68,15,748,167,11,Elegant,Black,Plain,Regular,,Stand Collar,Long Sleeve,Puff Sleeve,Pullovers,"Contrast Lace, Rib-Knit",Spring/Fall,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Mock Neck Lace Sleeve Rib-knit Top,9.49,,,,,
