,SKU,Item NamePrice,Reviews Num,1 Star Reviews,1 Star Images,2 Stars Reviews,2 Stars Images,3 Stars Reviews,3 Stars Images,4 Stars Reviews,4 Stars Images,5 Stars Reviews,5 Stars Images,Points Earnning,Style,Color,Pattern Type,Length,Type,Neckline,Sleeve Length,Sleeve Type,Placket Type,Details,Season,Composition,Material,Fabric,Sheer,Fit Type,Closure Type,Waist Line,Panty Type,Body,Chest pad,Bra Type,Bottom Type,Item Name,Price,Placket,Belt,Hem Shaped,Top Type,Arabian Clothing
296,swdress02200925550,,3437,18,2,18,8,89,23,191,61,3122,971,19,Boho,Black,All Over Print,Short,A Line,V neck,Long Sleeve,Regular Sleeve,,"Wrap, Tiered Layer, Ruffle Hem, Shirred",Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,Allover Print Surplice Front Layered Hem Dress,16.0,,No,Layered/Tiered,,
297,swdress02200818673,,3437,18,2,18,8,89,23,191,61,3122,971,19,Boho,Apricot,All Over Print,Short,A Line,V neck,Long Sleeve,Regular Sleeve,,"Tiered Layer, Ruffle Hem, Shirred",Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,Speckled Print Ruffled Mini Dress,16.0,,,Layered/Tiered,,
298,swdress02200902597,,3437,18,2,18,8,89,23,191,61,3122,971,19,Boho,Blue and White,All Over Print,Short,A Line,V neck,Long Sleeve,Regular Sleeve,,"Tiered Layer, Ruffle Hem, Shirred",Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,Allover Print Surplice Front Layered Hem Dress,16.0,,No,Layered/Tiered,,
299,swdress02200902685,,3437,18,2,18,8,89,23,191,61,3122,971,19,Boho,Dusty Pink,All Over Print,Short,A Line,V neck,Long Sleeve,Regular Sleeve,,"Wrap, Tiered Layer, Ruffle Hem, Shirred",Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,Allover Print Surplice Front Layered Hem Dress,16.0,,No,Layered/Tiered,,
300,swdress02200925002,,3437,18,2,18,8,89,23,191,61,3122,971,19,Cute,Baby Pink,All Over Print,Short,A Line,V neck,Long Sleeve,Bishop Sleeve,,"Wrap, Tiered Layer, Ruffle Hem, Shirred",Spring/Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,Allover Print Surplice Front Layered Hem Dress,16.0,,,Layered/Tiered,,
301,swdress02200925950,,3437,18,2,18,8,89,23,191,61,3122,971,19,Boho,Mint Green,All Over Print,Short,A Line,V neck,Long Sleeve,Regular Sleeve,,"Wrap, Tiered Layer, Ruffle Hem, Shirred",Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,Allover Print Surplice Front Layered Hem Dress,16.0,,No,Layered/Tiered,,
302,swouter07201015349,,444,2,1,5,1,9,2,6,1,422,48,21,Casual,Black,Plain,Long,Overcoat,,Long Sleeve,Bishop Sleeve,,Split,Fall/Winter,100% Polyester,Wool-Mix Fabric,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Drop Shoulder Lantern Sleeve Split Hem Coat,18.0,,,,,
303,swouter07200731847,,444,2,1,5,1,9,2,6,1,422,48,21,Casual,Camel,Plain,Long,Overcoat,,Long Sleeve,Bishop Sleeve,,Split,Fall/Winter,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Drop Shoulder Lantern Sleeve Split Hem Coat,17.49,,,,,
304,swouter07201015426,,444,2,1,5,1,9,2,6,1,422,48,25,Casual,Rust Brown,Plain,Long,Overcoat,,Long Sleeve,Bishop Sleeve,,Split,Fall/Winter,100% Polyester,Wool-Mix Fabric,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Drop Shoulder Lantern Sleeve Split Hem Coat,21.0,,,,,
305,swpants07200916302,,241,4,0,5,0,11,1,23,4,2,45,12,Elegant,Multicolor,All Over Print,Long,Flare Leg,,,,,,Spring/Summer/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,SHEIN All Over Print High Waist Flare Leg Pants,10.0,,,,,
306,swpants07201125434,,239,4,0,5,0,11,1,23,4,197,43,12,Vintage,Purple,All Over Print,Long,Flare Leg,,,,,,All,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,SHEIN All Over Print High Waist Flare Leg Pants,10.0,,,,,
307,swsweater23201027682,,2819,8,1,19,4,50,13,145,42,2597,706,20,Casual,Maroon,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,Pullovers,,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Cable Knit Drop Shoulder Sweater,17.0,,,,,
308,swsweater23200925238,,2819,8,1,19,4,50,13,145,42,2597,706,20,Casual,Khaki,Plain,Regular,Pullovers,Stand Collar,Long Sleeve,Drop Shoulder,Pullovers,,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Cable Knit Drop Shoulder Sweater,17.0,,,,,
309,swsweater23201027246,,2819,8,1,19,4,50,13,145,42,2597,706,20,Casual,Black,Plain,Regular,Pullovers,Stand Collar,Long Sleeve,Drop Shoulder,Pullovers,,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Cable Knit Drop Shoulder Sweater,17.0,,,,,
310,swsweater23201027734,,2819,8,1,19,4,50,13,145,42,2597,706,20,Casual,Dusty Blue,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,Pullovers,,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Cable Knit Drop Shoulder Sweater,17.0,,,,,
311,swsweater23201027538,,2819,8,1,19,4,50,13,145,42,2597,706,23,Casual,Dusty Pink,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,Pullovers,,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Cable Knit Drop Shoulder Sweater,19.0,,,,,
312,swsweater23201027823,,2839,8,1,19,4,50,13,145,42,20,726,20,Casual,Dark Green,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,Pullovers,,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Cable Knit Drop Shoulder Sweater,17.0,,,,,
313,swouter01201029590,,194,4,0,5,0,10,2,7,0,168,28,32,Casual,Apricot,Plain,Midi,Pea Coat,Waterfall,Long Sleeve,Regular Sleeve,,"Belted, Double Button",Winter,"65% Cotton, 35% Polyester",Wool-Mix Fabric,Non-Stretch,No,Regular Fit,,,,,,,,Flannel Lined Waterfall Collar Belted Coat,27.0,Double Breasted,Yes,,,
314,swsweater01201110064,,4156,13,3,25,7,74,22,189,48,3856,1183,17,Casual,Black,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Solid Ribbed Knit Sweater,14.0,,,,,
315,swsweater01200717669,,4156,13,3,25,7,74,22,189,48,3856,1183,17,Casual,Baby Pink,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Solid Ribbed Knit Sweater,14.0,,,,,
316,swsweater01200827544,,4156,13,3,25,7,74,22,189,48,3856,1183,17,Casual,Orange,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Solid Ribbed Knit Sweater,14.0,,,,,
317,swsweater01200827668,,4156,13,3,25,7,74,22,189,48,3856,1183,10,Casual,Mustard Yellow,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Solid Ribbed Knit Sweater,9.0,,,,,
318,swsweater01200916971,,4156,13,3,25,7,74,22,189,48,3856,1183,17,Casual,Maroon,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Solid Ribbed Knit Sweater,14.0,,,,,
319,swsweater01200923754,,4156,13,3,25,7,74,22,189,48,3856,1183,18,Casual,Grey,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Solid Ribbed Knit Sweater,15.0,,,,,
320,swdress25201110898,,81,3,0,3,0,5,0,9,2,62,8,19,Elegant,Dusty Pink,Plain,Knee Length,Shirt,Stand Collar,Long Sleeve,Regular Sleeve,,"Belted, Button, Pleated",Spring/Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,Pleated Belted Shirt Dress,16.0,,Yes,Pleated,,
321,swdress25201229023,,81,3,0,3,0,5,0,9,2,62,8,21,Elegant,Dusty Blue,Plain,Knee Length,Shirt,Stand Collar,Long Sleeve,Bishop Sleeve,,"Belted, Button, Pleated",Spring/Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,Half Button Pleated Belted Shirt Dress,18.0,,Yes,Pleated,,
322,swdress25201229541,,81,3,0,3,0,5,0,9,2,62,8,23,Elegant,Maroon,Plain,Knee Length,Shirt,Stand Collar,Long Sleeve,Bishop Sleeve,,"Belted, Button, Pleated",Spring/Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,Half Button Pleated Belted Shirt Dress,19.0,,Yes,Pleated,,
323,swdress25201229904,,81,3,0,3,0,5,0,9,2,62,8,21,Elegant,Beige,Plain,Knee Length,Shirt,Stand Collar,Long Sleeve,Bishop Sleeve,,"Belted, Button, Pleated",Spring/Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,Half Button Pleated Belted Shirt Dress,18.0,,Yes,Pleated,,
324,swdress25201229670,,81,3,0,3,0,5,0,9,2,62,8,23,Elegant,Mocha Brown,Plain,Knee Length,Shirt,Stand Collar,Long Sleeve,Bishop Sleeve,,"Belted, Button, Pleated",Spring/Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,Half Button Pleated Belted Shirt Dress,19.0,,Yes,Pleated,,
325,swdress25201229924,,81,3,0,3,0,5,0,9,2,62,8,21,Elegant,Mint Green,Plain,Knee Length,Shirt,Stand Collar,Long Sleeve,Bishop Sleeve,,"Belted, Button, Pleated",Spring/Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,Half Button Pleated Belted Shirt Dress,18.0,,Yes,Pleated,,
326,swtee07201106349,,191,0,0,3,1,1,0,10,1,177,24,9,Casual,Black,Plain,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Half Placket,Zipper,Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Zip Front Thumb Hole Crop Tee,7.99,,,,,
327,swtee07201207241,,191,0,0,3,1,1,0,10,1,177,24,9,Casual,Maroon,Plain,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Half Placket,"Zipper, Rib-Knit",Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Zip Front Thumb Hole Crop Tee,7.99,,,,,
328,swtee07201207547,,191,0,0,3,1,1,0,10,1,177,24,9,Casual,White,Plain,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Half Placket,Zipper,Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Zip Front Thumb Hole Crop Tee,7.99,,,,,
329,swpants04200908494,,1450,5,1,10,5,26,3,78,20,1333,413,25,Casual,White,Plain,Cropped,Straight Leg,,,,,"Button, Pocket, Zipper",Fall/Winter,"3% Spandex, 22% Viscose, 75% Cotton",Corduroy,Non-Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,High Waist Cord Cropped Pants,21.0,,,,,
330,swpants04200702971,,1450,5,1,10,5,26,3,78,20,1333,413,25,Casual,Dusty Pink,Plain,Long,Straight Leg,,,,,"Button, Pocket, Zipper",Fall/Winter,"3% Spandex, 22% Viscose, 75% Cotton",Corduroy,Non-Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,High Waist Cord Cropped Pants,21.0,,,,,
331,swpants04200908904,,1450,5,1,10,5,26,3,78,20,1333,413,25,Casual,Mocha Brown,Plain,Long,Straight Leg,,,,,"Button, Pocket, Zipper",Fall/Winter,"3% Spandex, 22% Viscose, 75% Cotton",Corduroy,Non-Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,High Waist Cord Cropped Pants,21.0,,,,,
332,swtee44201104443,,4524,25,3,28,9,104,20,164,45,4204,1007,4,Casual,Black and White,"Letter, All Over Print",Regular,,High Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Thumb Holes Allover Letter Graphic Tee,3.99,,,,,
333,swtee44200904345,,4524,25,3,28,9,104,20,164,45,4204,1007,4,Elegant,Multicolor,"Letter, All Over Print",Regular,,High Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Thumb Holes Allover Letter Graphic Tee,3.99,,,,,
334,swtee44201104251,,4524,25,3,28,9,104,20,164,45,4204,1007,4,Casual,Apricot,"Letter, All Over Print",Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Stand Collar Allover Letter Graphic Thumb Holes Tee,3.99,,,,,
335,swtee44201120015,,4524,25,3,28,9,104,20,164,45,4204,1007,4,Casual,Apricot,"Letter, All Over Print",Regular,,High Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Thumb Holes Allover Letter Graphic Tee,3.99,,,,,
336,swtee44201120546,,4524,25,3,28,9,104,20,164,45,4204,1007,4,Casual,Dusty Blue,"Letter, All Over Print",Regular,,High Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Thumb Holes Allover Letter Graphic Tee,3.99,,,,,
337,swtee44201202021,,4524,25,3,28,9,104,20,164,45,4204,1007,4,Casual,Multicolor,"Letter, All Over Print",Regular,,High Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Thumb Holes Allover Letter Graphic Tee,3.99,,,,,
338,swtee07201012361,,521,9,2,13,2,30,8,45,9,424,94,7,Casual,Black,Plain,Crop,,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,"Drawstring, Ruched",Spring/Fall,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Solid Drawstring Ruched Crop Tee,5.99,,,,,
339,swtee07200915075,,521,9,2,13,2,30,8,45,9,424,94,7,Casual,Apricot,Plain,Crop,,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,"Drawstring, Ruched",Spring/Fall,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Drawstring Side Crop Tee,5.99,,,,,
340,swtee07201012078,,521,0,0,0,0,0,0,521,115,424,94,7,Casual,White,Plain,Crop,,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,"Drawstring, Ruched",Spring/Fall,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Drawstring Ruched Crop Tee,5.99,,,,,
341,swsweatsh23201016748,,99,0,0,4,1,1,0,9,2,85,11,15,Casual,White,Plain,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Oversized,,,,,,,,Drop Shoulder Drawstring Detail Thermal Hoodie,12.99,,,,,
342,swjacket02201016285,,249,5,2,6,1,8,3,11,4,219,62,49,Casual,Medium Wash,Plain,Short,Other,Collar,Long Sleeve,Drop Shoulder,,"Pocket, Button Front",,100% Polyester,Denim,Non-Stretch,No,Regular Fit,,,,,,,,Teddy Lined Single Breasted Denim Coat,41.0,Single Breasted,Yes,,,
343,swpants07201013767,,2790,32,3,37,11,97,29,127,38,2497,674,21,,Chocolate Brown,Plain,Long,,,,,,Pocket,All,"46% Polyester, 54% Cotton",Cotton,Slight Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,SHEIN Solid Slant Pocket Joggers,18.0,,,,,
344,swpants07200707797,,2790,32,3,37,11,97,29,127,38,2497,674,21,,Mocha Brown,Plain,Long,,,,,,Pocket,All,"46% Polyester, 54% Cotton",Cotton,Slight Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,SHEIN Solid Slant Pocket Sweatpants,18.0,,,,,
345,swpants07201013489,,2790,32,3,37,11,97,29,127,38,2497,674,20,,Khaki,Plain,Long,,,,,,Pocket,All,"46% Polyester, 54% Cotton",Cotton,Slight Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,SHEIN Solid Slant Pocket Joggers,17.0,,,,,
346,swsweater07200909878,,4263,49,8,57,12,172,49,328,78,3658,1118,17,Casual,Lilac Purple,Plain,Crop,Pullovers,V neck,Long Sleeve,Regular Sleeve,Pullovers,Wrap,Spring/Fall,100% Nylon,Nylon,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Cross Wrap Front Fuzzy Crop Sweater,14.0,,,,,
347,swsweater07200707329,,4264,49,8,57,12,172,49,328,78,3658,1118,17,Casual,White,Plain,Crop,Pullovers,V neck,Long Sleeve,Regular Sleeve,Pullovers,Wrap,Fall/Winter,100% Nylon,Nylon,High Stretch,No,Slim Fit,,,,,,,,SHEIN Fuzzy Knit Crisscross Cropped Sweater,14.0,,,,,
348,swsweater07200909947,,4264,49,8,57,12,172,49,328,78,3658,1118,17,Casual,Black,Plain,Crop,Pullovers,V neck,Long Sleeve,Regular Sleeve,Pullovers,Wrap,Fall/Winter,100% Nylon,Nylon,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Surplice Neck Fuzzy Crop Sweater,14.0,,,,,
349,swsweater07200909113,,4264,49,8,57,12,172,49,328,78,3658,1118,17,Casual,Rust Brown,Plain,Crop,Pullovers,V neck,Long Sleeve,Regular Sleeve,Pullovers,Wrap,Spring/Fall,100% Nylon,Nylon,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Cross Wrap Front Fuzzy Crop Sweater,14.0,,,,,
350,swsweater07200909006,,4264,49,8,57,12,172,49,328,78,3658,1118,17,Elegant,"Apricot, Pastel",Plain,Crop,Pullovers,V neck,Long Sleeve,Regular Sleeve,Pullovers,Wrap,Spring/Fall,100% Nylon,Nylon,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Cross Wrap Front Fuzzy Crop Sweater,14.0,,,,,
351,swpants07201026778,,26,0,0,1,0,0,0,1,0,25,10,7,Vintage,Black and White,Plaid,Long,Flare Leg,,,,,,Spring/Summer/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,SHEIN Plaid Flare Leg Pants,6.0,,,,,
352,swsweater07200925705,,212,0,0,0,0,4,2,7,1,202,37,24,Casual,Black,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,Pullovers,,Fall/Winter,"42% Viscose, 30% Nylon, 28% Polyester",Viscose,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Drop Shoulder Solid Sweater,20.0,,,,,
353,swtop02200922894,,8626,17,3,21,5,101,33,290,81,8197,2171,18,Casual,Khaki,Plain,Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"77% Acrylic, 23% Polyester",Acrylic,High Stretch,No,Regular Fit,,,,,,,,Solid Cable Knit Sweater Vest,15.0,,,,,
354,swtop02201021566,,8626,17,3,21,5,101,33,290,81,8197,2171,18,Casual,Blue,Plain,Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"77% Acrylic, 23% Polyester",Acrylic,High Stretch,No,Regular Fit,,,,,,,,Solid Cable Knit Sweater Vest,15.0,,,,,
355,swtop02201021392,,8626,17,3,21,5,101,33,290,81,8197,2171,23,Casual,Brown,Plain,Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"77% Acrylic, 23% Polyester",Acrylic,High Stretch,No,Regular Fit,,,,,,,,Solid Cable Knit Sweater Vest,19.0,,,,,
356,swtop02201029343,,8626,17,3,21,5,101,33,290,81,8197,2171,18,Casual,Grey,Plain,Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"77% Acrylic, 23% Polyester",Acrylic,High Stretch,No,Regular Fit,,,,,,,,Solid Cable Knit Sweater Vest,15.0,,,,,
357,swtop02201113833,,8626,17,3,21,5,101,33,290,81,8197,2171,18,Casual,Black,Plain,Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"77% Acrylic, 23% Polyester",Acrylic,High Stretch,No,Regular Fit,,,,,,,,Solid Cable Knit Sweater Vest,15.0,,,,,
358,swtop02201117028,,8626,17,3,21,5,101,33,290,81,8197,2171,20,Casual,Lilac Purple,Plain,Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"77% Acrylic, 23% Polyester",Acrylic,High Stretch,No,Regular Fit,,,,,,,,Solid Cable Knit Sweater Vest,17.0,,,,,
359,swvest07201110448,,86,0,0,0,0,86,15,86,15,85,15,8,Casual,Chocolate Brown,Plain,Crop,Tank,Collar,,,,"Zipper, Rib-Knit",Summer,"8% Spandex, 32% Cotton, 60% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Collared Zip Up Tank Top,7.0,,,,,
360,swtee07200928889,,1669,4,1,5,2,28,5,68,14,1566,524,9,Casual,Black,Plain,Long,,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,Button,Spring/Fall,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Button Detail Back Curved Hem Tee,7.99,,,,,
361,swtee07200902183,,1669,4,1,5,2,28,5,68,14,1566,524,9,Casual,Dark Grey,Plain,Regular,,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,Button,Spring/Fall,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Button Detail Back Curved Hem Tee,7.99,,,,,
362,swtee07200928640,,1669,4,1,5,2,28,5,68,14,1566,524,9,Casual,Redwood,Plain,Long,,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,Button,Spring/Fall,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Button Detail Back Curved Hem Tee,7.99,,,,,
363,swtee07200928317,,1669,4,1,5,2,28,5,68,14,1566,524,9,Casual,White,Plain,Long,,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,Button,Spring/Fall,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Button Detail Back Curved Hem Tee,7.99,,,,,
364,swtwop07201104192,,17,0,0,0,0,1,0,0,0,16,0,15,Casual,Dark Grey,Plain,,,Hooded,Long Sleeve,Drop Shoulder,,Rib-Knit,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,Pants,SHEIN Drop Shoulder Hoodie and Flare Leg Pants Set,13.0,,,,Sweatshirt,
365,swsweatsh23200907062,,707,5,2,8,0,12,3,65,16,617,115,21,Casual,Black,Galaxy,Long,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Oversized,,,,,,,,Galaxy Print Kangaroo Pocket Hoodie,17.99,,,,,
366,swsweatsh23201106406,,707,5,2,8,0,12,3,65,16,617,115,21,Casual,Grey,Galaxy,Long,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Oversized,,,,,,,,Galaxy Print Kangaroo Pocket Hoodie,17.99,,,,,
367,swsweatsh23201106237,,707,5,2,8,0,12,3,65,16,617,115,20,Casual,Camel,Galaxy,Long,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Oversized,,,,,,,,Galaxy Print Kangaroo Pocket Hoodie,17.0,,,,,
368,swtee23200915606,,1131,4,0,6,1,22,4,58,17,1043,247,7,Casual,Mint Green,Plain,Crop,,One Shoulder,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Summer,"5% Spandex, 95% Polyester",Polyester,High Stretch,No,Slim Fit,,,,,,,,One Shoulder Contrast Stitch Rib-knit Crop Tee,5.99,,,,,
369,swtee04200806808,,1131,4,0,6,1,22,4,58,17,1043,247,7,Casual,Khaki,,Crop,,One Shoulder,Long Sleeve,Regular Sleeve,Pullovers,"Rib-Knit, Contrast Binding",Spring/Summer,"5% Spandex, 95% Polyester",Polyester,High Stretch,No,Slim Fit,,,,,,,,One Shoulder Contrast Stitch Top,5.99,,,,,
370,swsweatsh44200928205,,1189,9,3,6,1,19,5,56,14,1099,236,12,Casual,Beige,Plain,Crop,Pullovers,Hooded,Long Sleeve,Regular Sleeve,,Drawstring,Winter,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Solid Crop Drawstring Teddy Hoodie,9.99,,,,,
371,swsweatsh44201107629,,1189,9,3,6,1,19,5,56,14,1099,236,12,Casual,Dark Grey,Plain,Crop,Pullovers,Hooded,Long Sleeve,Regular Sleeve,,Drawstring,Fall/Winter,100% Polyester,Shearling,Slight Stretch,No,Regular Fit,,,,,,,,Drawstring Teddy Crop Hoodie,9.99,,,,,
372,swsweatsh44201107582,,1189,9,3,6,1,19,5,56,14,1099,236,12,Casual,Black,Plain,Crop,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,Drawstring,Fall/Winter,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Solid Drawstring Crop Teddy Hoodie,9.99,,,,,
373,swsweatsh44201107658,,1189,9,3,6,1,19,5,56,14,1099,236,12,Casual,Brown,Plain,Crop,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,Drawstring,Fall/Winter,100% Polyester,Shearling,Slight Stretch,No,Regular Fit,,,,,,,,Solid Drawstring Crop Teddy Hoodie,9.99,,,,,
374,swsweatsh44201109407,,1189,9,3,6,1,19,5,56,14,1099,236,12,Casual,Army Green,Plain,Crop,Pullovers,Hooded,Long Sleeve,Regular Sleeve,,Drawstring,Winter,100% Polyester,Shearling,Slight Stretch,No,Regular Fit,,,,,,,,Drawstring Crop Solid Teddy Hoodie,9.99,,,,,
375,swsweatsh44201109530,,1189,9,3,6,1,19,5,56,14,1099,236,12,Casual,Pink,Plain,Crop,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,Drawstring,Fall/Winter,100% Polyester,Shearling,Slight Stretch,No,Regular Fit,,,,,,,,Solid Drawstring Crop Teddy Hoodie,9.99,,,,,
