SKU,Points Earnning,Style,Color,Pattern Type,Length,Type,Neckline,Sleeve Length,Sleeve Type,Placket Type,Season,Material,Fabric,Sheer,Fit Type,Closure Type,Waist Line,Body,Bottom Type,Item Name,Price,Placket,Belt,Hem Shaped,Top Type,Rib-Knit,Pocket,Zipper,Button Front,Drawstring,Button,Lettuce Trim,Ruched,Knot,Contrast Lace,Frill,Ruched Bust,Backless,Tie Back,Wrap,Embroidery,Split,Asymmetrical,Ruffle,Belted,Ripped,Cut Out,Raw Hem,Ruffle Hem,Lace Up,Tie Front,Pleated,Criss Cross,Double Button,Contrast Binding,Split Thigh,Shirred,Classification
swtee07201212486,6,5,100,110,10,16,27,4,15,3,5,19,4,0,6,6,2,0,1,SHEIN Scallop Edge Solid Top,4.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest07201204477,6,2,64,127,1,10,29,1,7,0,9,19,4,0,6,6,2,0,1,SHEIN Tie Dye Cami Top,5.0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest07201229871,6,2,64,127,1,10,29,1,7,0,9,19,4,0,6,6,2,0,1,SHEIN Tie Dye Cami Top,5.0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest07201229578,6,2,64,127,1,10,29,1,7,0,9,19,4,0,6,6,2,0,1,SHEIN Tie Dye Cami Top,5.0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh07200723372,12,2,7,13,10,40,25,4,6,0,5,19,4,0,4,6,2,0,1,SHEIN Skull Print Drop Shoulder Pullover,9.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh07200707240,12,2,45,70,10,40,25,4,6,0,5,19,4,0,4,6,2,0,1,SHEIN Drop Shoulder Skull Print Pullover,9.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh07200723979,12,2,85,70,10,40,25,4,6,0,4,19,4,0,4,6,2,0,1,SHEIN Skull Print Drop Shoulder Pullover,9.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh07200723927,7,2,37,70,10,40,25,4,6,0,4,19,4,0,4,6,2,0,1,SHEIN Skull Print Drop Shoulder Pullover,6.49,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh07200723234,12,2,108,70,10,40,25,4,6,0,4,19,4,0,4,6,2,0,1,SHEIN Skull Print Drop Shoulder Pullover,9.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweater23201109510,16,2,64,21,10,40,15,4,6,3,3,0,4,0,4,6,2,0,1,Cut And Sew Turtleneck Sweater,13.49,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweater23200929233,24,2,64,21,10,40,15,4,6,3,3,0,4,0,4,6,2,0,1,Cut And Sew Turtleneck Sweater,20.0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweater23201125277,16,2,64,21,10,40,15,4,6,3,3,0,4,0,4,6,2,0,1,Cut And Sew Turtleneck Sweater,13.49,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweater23201126917,16,2,64,21,10,40,15,4,6,3,3,0,4,0,4,6,2,0,1,Cut And Sew Turtleneck Sweater,13.49,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swouter03200826540,21,2,7,60,10,11,40,4,15,0,5,27,4,0,4,6,2,0,1,Argyle Button Front Cardigan,18.0,1,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtop07200316537,8,9,7,110,1,10,29,1,7,0,0,19,4,0,6,6,2,0,1,SHEIN Lace Trim Hook and Eye Front Bustier Cami Top,7.0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtop07200603869,8,2,108,110,1,10,29,1,7,0,9,19,4,0,6,6,2,0,1,SHEIN Lace Trim Hook and Eye Front Bustier Cami Top,7.0,1,0,1,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swdress07200820940,18,5,8,36,11,37,27,8,7,0,5,25,2,0,4,6,3,0,1,SHEIN Tweed Pleated Mini Overall Dress,15.0,1,0,2,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swdress07200917552,19,15,96,106,11,37,27,8,7,0,5,25,2,0,4,6,3,0,1,SHEIN Button Front Plaid Tweed Dress,16.0,1,0,2,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swdress07201102536,18,5,64,36,11,37,27,8,7,0,5,25,2,0,4,6,3,0,1,SHEIN Button Front Tweed Sleeveless Dress,15.0,1,0,2,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swdress07201102029,21,5,64,36,11,37,27,8,7,0,5,25,2,0,4,6,3,0,1,SHEIN Button Front Tweed Sleeveless Dress,18.0,1,0,2,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee04200427935,9,2,108,81,6,16,25,3,6,3,9,19,1,0,2,6,2,0,1,Chinese Character and Dragon Print Dropped Shoulder Tee,7.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweater04200629665,15,2,45,110,10,40,25,4,14,3,5,19,1,0,4,6,2,0,1,Solid Raglan Sleeve Sweater,13.0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweater23200824748,20,2,37,110,10,40,25,4,14,3,4,19,1,0,4,6,2,0,1,Solid Raglan Sleeve Sweater,17.0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweater23200824303,19,2,30,110,10,40,25,4,14,3,5,19,1,0,4,6,2,0,1,Solid Raglan Sleeve Rib-knit Sweater,16.0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweater23200824986,18,2,2,110,10,40,25,4,14,3,5,19,1,0,4,6,2,0,1,Solid Raglan Sleeve Rib-knit Sweater,15.0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweater23200824591,18,2,7,110,10,40,25,4,14,3,5,19,1,0,4,6,2,0,1,Solid Raglan Sleeve Rib-knit Sweater,15.0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweater23200824645,18,2,23,110,10,40,25,4,14,3,5,19,1,0,4,6,2,0,1,Ribbed Long Raglan Sleeve Sweater,15.0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse07201104622,10,5,49,119,6,63,5,4,6,2,5,19,2,0,4,6,2,0,1,SHEIN Solid Blouse With Scarf Print Belt,9.0,1,2,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse07200813270,18,5,108,119,6,63,5,4,6,2,5,19,2,0,4,6,2,0,1,SHEIN Solid Blouse With Scarf Print Belt,15.0,1,2,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse07200930463,19,5,7,48,6,63,5,4,6,2,4,19,2,0,4,6,2,0,1,SHEIN Solid Blouse With Scarf Print Belt,16.0,1,2,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse07200930414,15,5,3,48,6,63,5,4,6,2,4,19,2,0,4,6,2,0,1,SHEIN Solid Blouse With Scarf Print Belt,13.0,1,2,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse07200930207,11,5,4,48,6,63,5,4,6,2,4,19,2,0,4,6,2,0,1,SHEIN Solid Blouse With Scarf Print Belt,9.49,1,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse07201104310,15,5,65,119,6,63,5,4,6,2,5,19,2,0,4,6,2,0,1,SHEIN Solid Blouse With Scarf Print Belt,12.49,1,2,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
swpants04201014575,21,8,7,110,2,45,12,1,7,0,1,5,4,0,5,7,5,0,1,High-Waisted Distressed Raw Hem Skinny Jeans,18.0,1,0,1,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,True
swpants04200318812,23,8,108,110,6,45,12,1,7,0,1,5,4,0,5,1,5,0,1,High-Waisted Distressed Raw Hem Skinny Jeans,19.0,1,0,1,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,True
swvest07200624939,4,2,10,127,1,55,31,1,7,0,9,19,4,0,6,6,2,0,1,SHEIN Tie Dye Crop Tank Top,4.0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swdress07200806038,10,16,37,110,11,10,29,8,7,0,9,19,4,0,4,6,3,0,1,SHEIN Crisscross Open Back Solid Dress,9.0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
swdress07200418641,10,16,7,110,11,18,29,8,7,0,9,19,4,0,4,6,3,0,1,SHEIN Crisscross Open Back Fit and Flare Dress,9.0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
swdress07200526026,10,16,66,110,11,10,29,8,7,0,9,19,4,0,4,6,3,0,1,SHEIN Crisscross Open Back Solid Cami Dress,9.0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
swdress07200711328,10,16,92,110,11,10,29,8,7,0,9,19,4,0,4,6,3,0,1,SHEIN Crisscross Open Back Cami Dress,9.0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
swtee04200714683,18,16,8,134,1,16,33,4,15,3,7,19,1,0,4,6,2,0,1,Mock Neck Tie Front Backless Zebra Stripe Crop Tee,14.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,True
swtee04201007387,5,16,64,134,1,16,33,4,15,3,7,19,1,0,6,6,2,0,1,Mock Neck Tie Front Backless Zebra Stripe Crop Tee,4.5,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True
swpants04200730634,17,8,45,110,6,16,12,1,7,0,1,3,2,0,4,4,3,0,1,Slant Pocket Solid Pants,14.0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
swpants04200622717,18,8,0,110,6,16,12,1,7,0,1,3,2,0,4,4,3,0,1,Solid Carrot Pants,15.0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
swpants04200730938,18,8,100,110,6,16,12,1,7,0,0,3,2,0,4,4,3,0,1,High Waist Solid Sweatpants,15.0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
swpants04200903206,17,8,66,110,2,16,12,1,7,0,0,3,2,0,4,4,3,0,1,Solid Elastic Waist Sweatpants,14.0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swpants04200903219,10,8,23,110,2,16,12,1,7,0,0,3,2,0,4,4,3,0,1,Solid Elastic Waist Sweatpants,9.0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
swpants04200903891,10,8,63,110,2,16,12,1,7,0,0,3,2,0,4,4,3,0,1,Solid Elastic Waist Sweatpants,9.0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swpants00200722552,24,8,108,110,6,50,12,1,7,0,1,5,2,0,4,7,3,0,1,Solid High Waist Straight Leg Jeans,20.0,1,0,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
swpants00200917258,25,8,7,110,6,50,12,1,7,0,1,5,2,0,4,7,3,0,1,Solid High Waist Straight Leg Jeans,21.0,1,0,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh07200707440,12,2,108,69,10,40,25,4,15,0,5,19,4,0,4,6,2,0,1,SHEIN Slogan and Car Print Sweatshirt,9.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee04200611137,9,2,34,79,1,16,25,6,15,3,9,3,4,0,4,6,2,0,1,Letter Embroidered Crop Tee,7.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee04200825000,9,2,9,79,1,16,25,6,6,3,9,3,4,0,4,6,2,0,1,Letter Embroidered Crop Tee,7.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee04200825895,9,2,2,79,1,16,25,6,15,3,9,3,4,0,4,6,2,0,1,Letter Embroidered Crop Tee,7.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee04200825210,9,2,7,79,10,16,25,6,6,3,9,3,4,0,4,6,2,0,1,Letter Embroidered Crop Tee,7.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee04200825591,9,2,108,79,1,16,25,6,6,3,9,3,4,0,4,6,2,0,1,Letter Embroidered Crop Tee,7.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee04201009150,9,2,97,79,1,16,25,6,15,3,9,3,4,0,4,6,2,0,1,Letter Embroidered Crop Tee,7.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest44200612152,4,2,64,118,1,23,14,1,7,0,9,19,1,0,6,6,2,0,1,Rainbow Striped Rib-knit Halter Top,4.0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh03200623931,12,2,7,85,6,40,16,4,6,0,5,19,4,0,2,6,2,0,1,Letter Graphic Kangaroo Pocket Hooded Sweatshirt,9.99,1,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swpants07200819718,14,5,7,110,6,20,12,1,7,0,8,19,4,0,4,4,3,0,1,SHEIN High Waist Flare Leg Pants,12.0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swbodysui07200603799,9,17,108,124,4,55,25,8,7,0,9,20,4,0,5,6,5,0,1,SHEIN Striped Trim Letter Print Bodysuit,8.0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True
swouter03200907808,40,2,2,110,11,39,13,4,15,0,10,2,2,0,4,6,2,2,1,Zip Up Funnel Neck Corduroy Puffer Coat,33.0,4,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest44200608486,7,1,64,45,1,10,29,1,7,0,9,19,4,0,4,6,2,0,1,Floral Print Crop Cami Top,6.0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest44200628143,7,2,32,45,1,10,29,1,7,0,9,19,4,0,4,6,2,0,1,Flower Print Crop Cami Top,6.0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swdress07200731816,21,2,79,110,11,43,5,4,6,0,3,2,2,0,1,6,5,0,1,SHEIN Single Breasted Flap Pocket Belted Cord Dress,18.0,1,2,8,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
swdress07200907483,24,2,22,110,11,43,5,4,6,0,3,2,2,0,1,6,5,0,1,SHEIN Flap Pocket Belted Cord Dress,20.0,1,2,8,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
swdress07200907046,24,2,7,110,11,43,5,4,6,0,3,2,2,0,4,6,5,0,1,SHEIN Single Breasted Flap Pocket Belted Cord Dress,20.0,1,2,8,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
swdress07201008694,24,2,85,110,11,43,5,4,6,0,5,2,2,0,4,6,5,0,1,SHEIN Single Breasted Flap Pocket Belted Cord Dress,20.0,1,2,8,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
swdress07201008299,24,2,57,110,11,43,5,4,6,0,3,2,2,0,1,6,5,0,1,SHEIN Single Breasted Flap Pocket Belted Cord Dress,20.0,1,2,8,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
swpants04200701137,27,8,64,21,6,66,12,1,7,0,1,5,2,0,4,7,3,0,1,High Waisted Slant Pocket Spliced Jeans,23.0,1,0,1,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True
swsweatsh04201117995,18,2,64,65,1,22,5,4,6,0,10,22,4,0,4,6,2,0,1,Drop Shoulder Kangaroo Pocket Buffalo Plaid Teddy Pullover,14.99,1,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh04200904934,18,2,64,65,1,22,5,4,6,0,10,22,4,0,4,6,2,0,1,Drop Shoulder Kangaroo Pocket Buffalo Plaid Teddy Pullover,14.99,1,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh04201117583,18,2,64,65,1,22,5,4,6,0,10,22,4,0,4,6,2,0,1,Drop Shoulder Kangaroo Pocket Buffalo Plaid Teddy Pullover,14.99,1,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh04201117599,18,2,10,65,1,22,5,4,6,0,10,22,4,0,4,6,2,0,1,Drop Shoulder Kangaroo Pocket Buffalo Plaid Teddy Pullover,14.99,1,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh04201117353,18,2,64,65,1,22,5,4,6,0,10,22,4,0,4,6,2,0,1,Drop Shoulder Kangaroo Pocket Buffalo Plaid Teddy Pullover,14.99,1,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest07200804039,9,2,108,110,1,55,33,1,7,0,5,19,4,0,6,6,2,0,1,SHEIN Ribbed Mock Neck Tank Top,8.0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest07200909888,8,2,63,110,10,55,33,1,7,0,5,19,4,0,6,6,2,0,1,SHEIN Mock Neck Rib-knit Tank Top,7.0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest07200909167,8,0,7,110,1,55,33,1,7,0,9,19,4,0,6,6,2,0,1,SHEIN Mock Neck Rib-knit Tank Top,7.0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest07201127378,8,2,37,110,1,55,33,1,7,0,5,19,4,0,6,6,2,0,1,SHEIN Ribbed Mock Neck Tank Top,7.0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest07201127117,8,2,36,110,1,55,33,1,7,0,5,19,4,0,6,6,2,0,1,SHEIN Ribbed Mock Neck Tank Top,7.0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest07201127051,8,2,98,110,1,55,33,1,7,0,5,19,4,0,6,6,2,0,1,SHEIN Ribbed Mock Neck Tank Top,7.0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest44200508660,6,2,108,110,1,10,29,1,7,0,9,19,4,0,6,6,2,0,1,Ruched Bust Wideband Cami Top,5.0,1,0,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest44200715745,6,16,7,110,1,10,29,1,7,0,9,19,4,0,6,6,2,0,1,Ruched Bust Crop Cami Top,5.0,1,0,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest44200715931,6,2,99,110,1,10,29,1,7,0,9,19,4,0,4,6,2,0,1,Solid Ruched Bust Crop Cami Top,5.0,1,0,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest44200715859,6,2,106,110,1,10,29,1,7,0,9,19,4,0,4,6,2,0,1,Solid Ruched Bust Crop Cami Top,5.0,1,0,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swskirt07200702474,6,1,106,45,9,7,12,1,7,0,9,13,4,0,0,6,3,2,1,SHEIN Lettuce Trim Floral Mesh Skirt,5.0,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblazer07200611636,16,5,54,110,6,41,28,4,15,0,5,19,2,0,4,6,2,0,1,SHEIN Shawl Collar Double Breasted Blazer,13.99,0,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblazer07200804092,20,5,7,110,6,41,28,4,15,0,5,19,2,0,4,6,2,0,1,SHEIN Shawl Collar Double Breasted Placket Blazer,17.0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
swleg07200514384,7,17,7,110,11,6,12,1,7,0,8,19,4,0,0,6,2,0,1,SHEIN Honeycomb Knit Biker Shorts,6.0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swskirt04200504703,9,15,54,126,11,49,12,1,7,0,9,19,2,0,0,6,5,0,1,Plaid High-Rise M-Slit Mini Skirt,8.0,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swskirt04200703793,9,2,56,106,11,49,12,1,7,0,9,19,2,0,0,6,3,0,1,Zip Back Split Hem Plaid Skirt,8.0,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest44200610092,7,2,34,89,1,10,29,1,7,0,9,19,1,0,6,6,2,0,1,Skull & Letter Graphic Ribbed Cami Top,6.0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swskirt07201111076,8,15,64,126,9,38,12,1,7,0,9,3,2,0,0,6,3,0,1,SHEIN Zipper Side Tartan Pleated Skirt,7.0,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True
